region,sector,CO2 shares,CO2 shares without russia,CO2 shares without china,CO2 shares without india,Sectoral CO2 share,Embodied CO2,Embodied value added
KHM,Finacial Intermediation and Business Activities,1.445980253920569e-06,1.445980253920569e-06,1.445980253920569e-06,3.91848285366851e-06,0.019939334692430328,4.895166484995722,13818.377667882758
KHM,Public Administration,3.464468418896901e-07,3.464468418896901e-07,3.464468418896901e-07,9.36749762911555e-07,0.008541295160407723,1.1728479449513864,1809.1061040404784
KHM,"Education, Health and Other Services",9.310255467115282e-07,9.310255467115282e-07,9.310255467115282e-07,2.523765181727657e-06,0.018046926716560094,3.1518584300027706,8149.847729784805
KHM,Private Households,1.6299258955065467e-06,1.6299258955065467e-06,1.6299258955065467e-06,4.399457570461992e-06,0.04450628371431132,5.517889054900317,598.453743964487
KHM,Others,1.3768330651378469e-06,1.3768330651378469e-06,1.3768330651378469e-06,3.729214853986569e-06,0.03730190528142039,4.661078225392526,195.88983652822077
KHM,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.17400854855782175
PAK,Agriculture,5.251389061766993e-06,5.251389061766993e-06,5.251389061766993e-06,1.411646360031934e-05,0.023213627527450226,17.777852543377147,188272.26897118287
PAK,Fishing,6.263855485483688e-08,6.263855485483688e-08,6.263855485483688e-08,1.6937427205544993e-07,0.002801155289253218,0.21205417816916283,3380.4342030707835
PAK,Mining and Quarrying,1.383312910981748e-05,1.383312910981748e-05,1.383312910981748e-05,3.7356233192166057e-05,0.015423188686261531,46.83014848743364,5725.473220057438
PAK,Food & Beverages,9.969852867344304e-06,9.969852867344304e-06,9.969852867344304e-06,2.7030314395978856e-05,0.008428622994634663,33.75156021960675,12720.393537272686
PAK,Textiles and Wearing Apparel,0.00018512472690860522,0.00018512472690860522,0.00018512472690860522,0.0005020113977201457,0.11786838389880853,626.7142004532317,83614.06351205628
PAK,Wood and Paper,1.163612125695542e-05,1.163612125695542e-05,1.163612125695542e-05,3.15473575404669e-05,0.019999047462600374,39.39248177003354,34768.14402325612
PAK,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00019749511173547233,0.00019749511173547233,0.00019749511173547233,0.0005350525449803143,0.025619609124984746,668.5924301502091,70656.83239797791
PAK,Metal Products,1.2055545742771567e-05,1.2055545742771567e-05,1.2055545742771567e-05,3.2684184721716e-05,0.016538982507009272,40.81238545155817,27496.719977203207
PAK,Electrical and Machinery,8.44039708186429e-06,8.44039708186429e-06,8.44039708186429e-06,2.287678536278163e-05,0.005128566744866126,28.573798849031455,26299.444124675847
PAK,Transport Equipment,1.64968640563217e-06,1.64968640563217e-06,1.64968640563217e-06,4.471353373109285e-06,0.0019769796860806786,5.584785533348829,2826.3296988146594
PAK,Other Manufacturing,1.6362486569934453e-05,1.6362486569934453e-05,1.6362486569934453e-05,4.439947115901016e-05,0.04892902779718374,55.392938908511326,32150.725946223673
PAK,Recycling,5.877216725110883e-07,5.877216725110883e-07,5.877216725110883e-07,1.5909671536736744e-06,0.004510289387407198,1.989650568174323,208.87150153082735
PAK,"Electricity, Gas and Water",0.00016307997167638844,0.00016307997167638844,0.00016307997167638844,0.00044206159114911056,0.009974396194729816,552.0847256107559,19565.376599734216
PAK,Construction,4.786939072056804e-06,4.786939072056804e-06,4.786939072056804e-06,1.2971935149536383e-05,0.0036245060157720924,16.20552123565597,14037.965514506423
PAK,Maintenance and Repair,3.0059372694877964e-07,3.0059372694877964e-07,3.0059372694877964e-07,8.148065169907058e-07,0.011376051878080148,1.01761855583434,5763.94970927438
PAK,Wholesale Trade,1.705467370408189e-06,1.705467370408189e-06,1.705467370408189e-06,4.623477009702438e-06,0.01123048379462503,5.773624287219733,117166.5143809435
PAK,Retail Trade,1.3898751479585144e-07,1.3898751479585144e-07,1.3898751479585144e-07,3.7661411513361493e-07,0.0009769532129592963,0.4705230395897738,10276.180065833654
PAK,Hotels and Restraurants,2.3485351022707976e-07,2.3485351022707976e-07,2.3485351022707976e-07,6.365931071559836e-07,0.0016939147552369536,0.7950641297003173,10473.288601007009
PAK,Transport,0.00018289590933435074,0.00018289590933435074,0.00018289590933435074,0.000495501316719818,0.013683407074466643,619.1688463164252,111735.82865460898
PAK,Post and Telecommunications,7.1173020973156e-07,7.1173020973156e-07,7.1173020973156e-07,1.9293438680418767e-06,0.005124634676984124,2.4094643475181887,42773.53202664953
PAK,Finacial Intermediation and Business Activities,4.7183849676338456e-05,4.7183849676338456e-05,4.7183849676338456e-05,0.0001278563437564471,0.008254412170066902,159.73440781258148,97142.04962343235
PAK,Public Administration,9.031253610919736e-08,9.031253610919736e-08,9.031253610919736e-08,2.447985955296089e-07,0.0005649999388537234,0.30574062041167693,2781.969298925518
PAK,"Education, Health and Other Services",5.145575709532103e-07,5.145575709532103e-07,5.145575709532103e-07,1.3943513383846053e-06,0.0013518525520505558,1.7419636050364278,9499.711216718626
PAK,Private Households,3.284368614193633e-08,3.284368614193633e-08,3.284368614193633e-08,8.8628280931469e-08,0.0013080621055920735,0.11118776429332689,93.51126702940837
PAK,Others,1.2000718552985794e-06,1.2000718552985794e-06,1.2000718552985794e-06,3.253854469115843e-06,0.03444622686901685,4.062677557121707,2358.3747010779857
PAK,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.05081503873525106
PHL,Agriculture,2.2315581969063586e-06,2.2315581969063586e-06,2.2315581969063586e-06,6.050367609048128e-06,0.005578853333896187,7.554632136362191,24991.42191425473
PHL,Fishing,7.294428979972663e-08,7.294428979972663e-08,7.294428979972663e-08,1.9784367184221106e-07,0.0028056806121531503,0.2469428207828432,2713.485947237798
PHL,Mining and Quarrying,3.0914424124199033e-06,3.0914424124199033e-06,3.0914424124199033e-06,8.318243189983268e-06,0.022857184107275424,10.465651412971184,9394.256953721984
PHL,Food & Beverages,4.322948534168753e-06,4.322948534168753e-06,4.322948534168753e-06,1.1725664193383622e-05,0.0031156357047710513,14.634745338636357,20442.215517072684
PHL,Textiles and Wearing Apparel,1.5596462767424378e-05,1.5596462767424378e-05,1.5596462767424378e-05,4.2305813645583094e-05,0.05740579747765141,52.79967109963963,55188.44114427967
PHL,Wood and Paper,9.320689099820624e-06,9.320689099820624e-06,9.320689099820624e-06,2.5263624804338515e-05,0.06517099521212331,31.553905922848955,25783.73117776277
PHL,"Petroleum, Chemical and Non-Metallic Mineral Products",5.955885096248282e-05,5.955885096248282e-05,5.955885096248282e-05,0.00016066554800065402,0.020819435376268347,201.62826589498962,26781.705279324076
PHL,Metal Products,9.859422695594726e-06,9.859422695594726e-06,9.859422695594726e-06,2.663869997122265e-05,0.04576251511120472,33.37771412162916,20059.174773724586
PHL,Electrical and Machinery,0.00014693769775100092,0.00014693769775100092,0.00014693769775100092,0.0003982590122416947,0.0943122248040064,497.437286202833,556310.0892289124
PHL,Transport Equipment,2.243298852951309e-06,2.243298852951309e-06,2.243298852951309e-06,6.08090742463538e-06,0.011977740408305692,7.59437850622255,3749.308235829073
PHL,Other Manufacturing,8.31155758428155e-06,8.31155758428155e-06,8.31155758428155e-06,2.249160688887833e-05,0.08970873933766961,28.137630520452497,26174.946837727228
PHL,Recycling,3.212051684845688e-06,3.212051684845688e-06,3.212051684845688e-06,8.688562895605062e-06,0.17796780479981109,10.873957450731819,5436.40033000031
PHL,"Electricity, Gas and Water",0.00019284809700332008,0.00019284809700332008,0.00019284809700332008,0.0005225119814679794,0.019278086936803728,652.8606034461892,33191.275059964355
PHL,Construction,4.712371320943114e-07,4.712371320943114e-07,4.712371320943114e-07,1.2772301103707556e-06,0.0014328090664260603,1.5953082410766393,5801.228988599156
PHL,Maintenance and Repair,7.190855595923378e-08,7.190855595923378e-08,7.190855595923378e-08,1.9495725810288478e-07,0.04638078113088751,0.24343648688263278,8416.349305573112
PHL,Wholesale Trade,9.268219449780742e-07,9.268219449780742e-07,9.268219449780742e-07,2.5127839491056157e-06,0.04638078615415448,3.137627716778243,108477.23788878265
PHL,Retail Trade,2.0613774941103753e-06,2.0613774941103753e-06,2.0613774941103753e-06,5.588771725638378e-06,0.04638075615479306,6.978508866033165,241268.51924917955
PHL,Hotels and Restraurants,2.0715906357076475e-06,2.0715906357076475e-06,2.0715906357076475e-06,5.618657472188409e-06,0.036465854925842096,7.013084046654012,109740.70847237848
PHL,Transport,0.00015815996548971593,0.00015815996548971593,0.00015815996548971593,0.00042835708669375995,0.015253702724448365,535.428724032816,71078.28873322102
PHL,Post and Telecommunications,8.614428061949502e-07,8.614428061949502e-07,8.614428061949502e-07,2.3349447096196005e-06,0.031195928709784,2.9162956701467033,18362.079618222415
PHL,Finacial Intermediation and Business Activities,5.329958482543211e-06,5.329958482543211e-06,5.329958482543211e-06,1.4448037865950224e-05,0.024036277664743654,18.043838468348426,189716.8974311618
PHL,Public Administration,3.5108775034955345e-06,3.5108775034955345e-06,3.5108775034955345e-06,9.525472797932325e-06,0.1882945543540205,11.88559099713742,0.2337168497008409
PHL,"Education, Health and Other Services",1.164455929611355e-06,1.164455929611355e-06,1.164455929611355e-06,3.1564487237965115e-06,0.013232175642648027,3.942104758645735,68762.45626634115
PHL,Private Households,8.234770714970157e-13,8.234770714970157e-13,8.234770714970157e-13,2.22065663273389e-12,5.796630932492346e-06,2.7877679177326113e-06,0.24192876826159376
PHL,Others,2.363378128355358e-10,2.363378128355358e-10,2.363378128355358e-10,6.373281693394384e-10,5.7966250821395e-06,0.0008000890312249442,69.43371422139158
PHL,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,7.569628620467934e-05
LAO,Agriculture,4.272043003253921e-07,4.272043003253921e-07,4.272043003253921e-07,1.1548429705879054e-06,0.033365659156931154,1.4462411692890123,11495.704108951588
LAO,Fishing,3.423478621001888e-07,3.423478621001888e-07,3.423478621001888e-07,9.268534144101833e-07,0.0316334915739741,1.1589714148716443,716.5808312286056
LAO,Mining and Quarrying,5.16949906087811e-07,5.16949906087811e-07,5.16949906087811e-07,1.3955003441549897e-06,0.042165852982196605,1.7500625252948634,3929.4231896550073
LAO,Food & Beverages,1.349474623524008e-07,1.349474623524008e-07,1.349474623524008e-07,3.6567321069619995e-07,0.010461634990353453,0.4568459999032478,530.6915428096557
LAO,Textiles and Wearing Apparel,5.524182322643218e-06,5.524182322643218e-06,5.524182322643218e-06,1.4994605092591054e-05,0.4654580848083341,18.701356460082323,14782.157494768515
LAO,Wood and Paper,2.460941846276652e-07,2.460941846276652e-07,2.460941846276652e-07,6.653554015104641e-07,0.01734664819275633,0.8331178807424239,2353.870773164263
LAO,"Petroleum, Chemical and Non-Metallic Mineral Products",1.7457090525242538e-06,1.7457090525242538e-06,1.7457090525242538e-06,4.7328326646046525e-06,0.026701065791200428,5.9098569453492615,2216.591646763083
LAO,Metal Products,2.3171024587706206e-07,2.3171024587706206e-07,2.3171024587706206e-07,6.275188193208081e-07,0.01936057297796836,0.7844230422733145,914.3901814629564
LAO,Electrical and Machinery,8.813263478057742e-08,8.813263478057742e-08,8.813263478057742e-08,2.387108070064264e-07,0.006283900772742868,0.2983608654699859,1027.468047549641
LAO,Transport Equipment,7.069725574855422e-08,7.069725574855422e-08,7.069725574855422e-08,1.9145183693907872e-07,0.0056691295688839245,0.23933579727880883,252.81086473368046
