region,sector,CO2 shares,CO2 shares without russia,CO2 shares without china,CO2 shares without india,Sectoral CO2 share,Embodied CO2,Embodied value added
PRK,"Petroleum, Chemical and Non-Metallic Mineral Products",6.204653916101325e-05,6.204653916101325e-05,6.204653916101325e-05,6.204653916101325e-05,0.0013525387747679387,12.466354012279353,409.1862606080941
PRK,Metal Products,0.00018702928063117795,0.00018702928063117795,0.00018702928063117795,0.00018702928063117795,0.009745560611839028,37.57781263125218,299.01621436062874
PRK,Electrical and Machinery,6.171917341673531e-05,6.171917341673531e-05,6.171917341673531e-05,6.171917341673531e-05,0.0017674560340906883,12.400579880235156,500.061033357176
PRK,Transport Equipment,7.054371512723979e-06,7.054371512723979e-06,7.054371512723979e-06,7.054371512723979e-06,0.0004720723767240012,1.4173601590177656,72.88608667667889
PRK,Other Manufacturing,3.785214941620929e-06,3.785214941620929e-06,3.785214941620929e-06,3.785214941620929e-06,0.0009120619744999745,0.760523151055396,74.27513498636718
PRK,Recycling,2.50016276086846e-06,2.50016276086846e-06,2.50016276086846e-06,2.50016276086846e-06,0.0013500867320216867,0.5023312256695247,13.708780676948207
PRK,"Electricity, Gas and Water",4.383277006059169e-05,4.383277006059169e-05,4.383277006059169e-05,4.383277006059169e-05,0.0007212380699539768,8.806854279110643,363.0056117504661
PRK,Construction,6.294583168261515e-05,6.294583168261515e-05,6.294583168261515e-05,6.294583168261515e-05,0.003119828327021634,12.647039334724045,2371.9368408113537
PRK,Maintenance and Repair,6.036164616314075e-07,6.036164616314075e-07,6.036164616314075e-07,6.036164616314075e-07,0.0009209759923155287,0.12127826306007425,4.397006470352105
PRK,Wholesale Trade,4.460721256886045e-06,4.460721256886045e-06,4.460721256886045e-06,4.460721256886045e-06,0.0010873766023759804,0.8962454810595278,116.39822840133681
PRK,Retail Trade,6.044429749074335e-07,6.044429749074335e-07,6.044429749074335e-07,6.044429749074335e-07,0.00016521704523631085,0.12144432561947101,21.887128067680283
PRK,Hotels and Restraurants,5.751676887706735e-07,5.751676887706735e-07,5.751676887706735e-07,5.751676887706735e-07,0.000183271927937879,0.11556235241473595,11.321934910639971
PRK,Transport,4.16973243902506e-05,4.16973243902506e-05,4.16973243902506e-05,4.16973243902506e-05,0.0017940712636482507,8.377801795919307,100.87345086988655
PRK,Post and Telecommunications,2.8468077371136058e-06,2.8468077371136058e-06,2.8468077371136058e-06,2.8468077371136058e-06,0.000762681994850874,0.5719789296169754,55.67814993829785
PRK,Finacial Intermediation and Business Activities,0.00011307534286177665,0.00011307534286177665,0.00011307534286177665,0.00011307534286177665,0.001165744059068819,22.71903112140885,1139.6745246758633
PRK,Public Administration,2.7473074849419755e-07,2.7473074849419755e-07,2.7473074849419755e-07,2.7473074849419755e-07,9.80630502429147e-05,0.05519873977014933,13.619094480786236
PRK,"Education, Health and Other Services",9.676570457997594e-07,9.676570457997594e-07,9.676570457997594e-07,9.676570457997594e-07,0.0001884697936567257,0.1944210822800583,134.1857813387473
