region,sector,0
GBR,Fishing,1.7409485835804732e-06
GBR,Mining and Quarrying,5.0024491048127786e-05
GBR,Food & Beverages,0.00015813476160085756
GBR,Textiles and Wearing Apparel,0.00015346151066539
GBR,Wood and Paper,0.0002114899258555178
GBR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0005236645770726583
GBR,Metal Products,0.00036594141289031346
GBR,Electrical and Machinery,0.0008825471892672618
GBR,Transport Equipment,0.000462457940394487
GBR,Other Manufacturing,7.188680820133113e-05
GBR,Recycling,3.1180143726293714e-06
GBR,"Electricity, Gas and Water",2.1879967918808202e-05
GBR,Construction,6.675808955708127e-05
GBR,Maintenance and Repair,4.8433654818597764e-05
GBR,Wholesale Trade,0.00036985318046747604
GBR,Retail Trade,2.8377991089869884e-05
GBR,Hotels and Restraurants,5.7805107488034586e-05
GBR,Transport,0.00024090354049007446
GBR,Post and Telecommunications,0.00017648432909772257
GBR,Finacial Intermediation and Business Activities,0.0008982878947677332
GBR,Public Administration,2.502402360300539e-05
GBR,"Education, Health and Other Services",0.00012029209076400306
GBR,Private Households,3.4065279691181773e-07
GBR,Others,1.6202068760898043e-06
GBR,Re-export & Re-import,6.112698035768146e-12
LIE,Agriculture,5.2061394386946176e-09
LIE,Fishing,9.917849206939126e-10
LIE,Mining and Quarrying,1.5082468804176626e-08
LIE,Food & Beverages,2.0736026730874493e-07
LIE,Textiles and Wearing Apparel,2.670096967512137e-07
LIE,Wood and Paper,3.598338029792287e-07
LIE,"Petroleum, Chemical and Non-Metallic Mineral Products",3.6025726810015965e-07
LIE,Metal Products,4.014888288284936e-07
LIE,Electrical and Machinery,4.899627622519763e-07
LIE,Transport Equipment,2.5876189580988146e-07
LIE,Other Manufacturing,2.6084511948425e-07
LIE,Recycling,2.7430362535992074e-08
LIE,"Electricity, Gas and Water",3.337140065102276e-08
LIE,Construction,2.0131445800811777e-07
LIE,Maintenance and Repair,1.5904215047796098e-08
LIE,Wholesale Trade,2.2636508442442943e-07
LIE,Retail Trade,1.2295725613737562e-07
LIE,Hotels and Restraurants,7.14210070983568e-08
LIE,Transport,1.1964288932497772e-07
LIE,Post and Telecommunications,8.00240179698952e-08
LIE,Finacial Intermediation and Business Activities,6.16714758439473e-07
LIE,Public Administration,1.8944661942067093e-07
LIE,"Education, Health and Other Services",3.038112989686607e-07
LIE,Private Households,3.957958197165747e-08
LIE,Others,1.9766257963741586e-08
LIE,Re-export & Re-import,2.076000172583996e-12
SAU,Agriculture,2.5709684853733064e-07
SAU,Fishing,4.771174279773881e-08
SAU,Mining and Quarrying,0.00015140008410310398
SAU,Food & Beverages,2.308878397223203e-07
SAU,Textiles and Wearing Apparel,1.0877078985034074e-06
SAU,Wood and Paper,1.2356653634752002e-06
SAU,"Petroleum, Chemical and Non-Metallic Mineral Products",9.815302851156256e-06
SAU,Metal Products,2.5859355876664643e-06
SAU,Electrical and Machinery,4.548722732368408e-06
SAU,Transport Equipment,4.7387469562873676e-07
SAU,Other Manufacturing,3.4908667234154476e-07
SAU,Recycling,1.4861535127825587e-08
SAU,"Electricity, Gas and Water",1.756332207165972e-06
SAU,Construction,6.3936852661655424e-06
SAU,Maintenance and Repair,2.2772530583223174e-07
SAU,Wholesale Trade,1.0671792535733872e-05
SAU,Retail Trade,1.6218579917318573e-06
SAU,Hotels and Restraurants,4.034878286692117e-06
SAU,Transport,2.0179324794056272e-05
SAU,Post and Telecommunications,5.36737426703973e-06
SAU,Finacial Intermediation and Business Activities,1.8556615295922438e-05
SAU,Public Administration,3.0943864966077953e-07
SAU,"Education, Health and Other Services",3.3910860053624843e-06
SAU,Private Households,1.3822254495491683e-08
SAU,Others,2.4814129226524696e-08
SAU,Re-export & Re-import,2.3833462897142213e-11
ABW,Agriculture,1.2156826504603677e-09
ABW,Fishing,6.849227780086918e-10
ABW,Mining and Quarrying,4.393608375184641e-08
ABW,Food & Beverages,2.2416805692817724e-08
ABW,Textiles and Wearing Apparel,3.548684737718609e-09
ABW,Wood and Paper,1.3111621790078174e-08
ABW,"Petroleum, Chemical and Non-Metallic Mineral Products",8.651963430292777e-08
ABW,Metal Products,8.575189383173057e-09
ABW,Electrical and Machinery,1.0121580243442503e-08
ABW,Transport Equipment,3.4309906082297785e-09
ABW,Other Manufacturing,5.298213546687035e-09
ABW,Recycling,1.1166315474092848e-09
ABW,"Electricity, Gas and Water",5.4867767515314636e-08
ABW,Construction,1.1825015868761001e-07
ABW,Maintenance and Repair,6.491395920511685e-08
ABW,Wholesale Trade,4.394247476267809e-07
ABW,Retail Trade,1.6427198605655724e-07
ABW,Hotels and Restraurants,4.873229470221467e-07
ABW,Transport,1.5033567607099276e-07
ABW,Post and Telecommunications,1.1455545762113945e-07
ABW,Finacial Intermediation and Business Activities,2.636407387013195e-07
ABW,Public Administration,1.081835656276381e-07
ABW,"Education, Health and Other Services",3.1290457466209974e-07
ABW,Private Households,5.843482902698948e-08
ABW,Others,1.4735167953158592e-08
ABW,Re-export & Re-import,1.082535747711268e-12
CRI,Agriculture,4.646253769555089e-06
CRI,Fishing,7.360793700959293e-08
CRI,Mining and Quarrying,1.4133766594159782e-07
CRI,Food & Beverages,2.026999045708818e-06
CRI,Textiles and Wearing Apparel,1.0847360588802007e-07
CRI,Wood and Paper,7.304290521911742e-07
CRI,"Petroleum, Chemical and Non-Metallic Mineral Products",1.2158352013552312e-06
CRI,Metal Products,7.123374641109453e-07
CRI,Electrical and Machinery,2.9911997764633777e-06
CRI,Transport Equipment,1.2493582456484556e-07
CRI,Other Manufacturing,9.848269261910726e-08
CRI,Recycling,7.3907157046040635e-09
CRI,"Electricity, Gas and Water",4.550312380562157e-07
CRI,Construction,7.821556885443292e-07
CRI,Maintenance and Repair,1.0691417453685018e-07
CRI,Wholesale Trade,3.3356891313479698e-06
CRI,Retail Trade,3.7123726448388526e-07
CRI,Hotels and Restraurants,7.686972155816331e-07
CRI,Transport,4.327684594530995e-06
CRI,Post and Telecommunications,1.7531120532204492e-06
CRI,Finacial Intermediation and Business Activities,5.140606309820918e-06
CRI,Public Administration,1.327268468799297e-07
CRI,"Education, Health and Other Services",1.351206526980346e-06
CRI,Private Households,3.939499097140839e-08
CRI,Others,5.274015023155538e-08
CRI,Re-export & Re-import,4.3468157941502093e-11
ARE,Agriculture,2.455454976084705e-07
ARE,Fishing,4.185319350711203e-08
ARE,Mining and Quarrying,1.7056575353959304e-05
ARE,Food & Beverages,3.854520669541977e-07
ARE,Textiles and Wearing Apparel,4.381954401458791e-06
ARE,Wood and Paper,1.3043479302075529e-06
ARE,"Petroleum, Chemical and Non-Metallic Mineral Products",5.010010011708035e-06
ARE,Metal Products,4.639715729373877e-06
ARE,Electrical and Machinery,8.864565260273564e-06
ARE,Transport Equipment,1.2481714345768854e-06
ARE,Other Manufacturing,1.0621495103997856e-06
ARE,Recycling,9.946109698598933e-08
ARE,"Electricity, Gas and Water",5.832442152037457e-06
ARE,Construction,9.28990960632297e-06
ARE,Maintenance and Repair,6.673551242389333e-07
ARE,Wholesale Trade,2.0508613192898663e-05
ARE,Retail Trade,3.6887150735313144e-06
ARE,Hotels and Restraurants,4.419335682481335e-06
ARE,Transport,1.2942402282791013e-05
ARE,Post and Telecommunications,8.286080447064891e-06
ARE,Finacial Intermediation and Business Activities,1.6944123064716077e-05
ARE,Public Administration,5.281051659589181e-07
ARE,"Education, Health and Other Services",6.826168454524749e-06
ARE,Private Households,1.9588668702832784e-07
ARE,Others,9.441685696910416e-08
ARE,Re-export & Re-import,9.36271846717241e-11
QAT,Agriculture,9.05420753233651e-09
QAT,Fishing,3.506132158905209e-09
QAT,Mining and Quarrying,5.161149690784872e-06
QAT,Food & Beverages,8.718939439492406e-09
QAT,Textiles and Wearing Apparel,4.044169176396485e-08
QAT,Wood and Paper,5.970152484196365e-08
QAT,"Petroleum, Chemical and Non-Metallic Mineral Products",5.382892101905047e-07
QAT,Metal Products,1.688105453046766e-07
QAT,Electrical and Machinery,3.0700198751383294e-07
QAT,Transport Equipment,3.836065610001789e-08
QAT,Other Manufacturing,2.8079832355322953e-08
QAT,Recycling,6.48875130987266e-09
QAT,"Electricity, Gas and Water",1.144275855921975e-07
QAT,Construction,4.067804194328809e-07
QAT,Maintenance and Repair,6.931337398680626e-08
QAT,Wholesale Trade,5.245076388610671e-07
QAT,Retail Trade,1.531036944745481e-07
QAT,Hotels and Restraurants,2.2740502005832985e-07
QAT,Transport,1.2451919438628278e-06
QAT,Post and Telecommunications,4.460779771094534e-07
QAT,Finacial Intermediation and Business Activities,7.028992057990045e-07
QAT,Public Administration,3.401316368294162e-08
QAT,"Education, Health and Other Services",2.9390291607826653e-07
QAT,Private Households,3.306533892785148e-08
QAT,Others,5.0017112092046976e-09
QAT,Re-export & Re-import,5.9601745681221316e-12
CHE,Agriculture,1.1619513060860174e-05
CHE,Fishing,1.684613116994046e-06
CHE,Mining and Quarrying,4.336134846843479e-06
CHE,Food & Beverages,2.303474360111956e-05
CHE,Textiles and Wearing Apparel,3.3149674257169294e-05
CHE,Wood and Paper,0.00010073958868481693
CHE,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00021634880302242907
CHE,Metal Products,0.0001479155920930226
CHE,Electrical and Machinery,0.00043466993717094084
CHE,Transport Equipment,3.5656238919483155e-05
CHE,Other Manufacturing,3.120309498835136e-05
CHE,Recycling,1.895802252136734e-06
CHE,"Electricity, Gas and Water",5.3157837498195414e-05
CHE,Construction,2.9055117464652997e-05
CHE,Maintenance and Repair,8.734483903829025e-06
CHE,Wholesale Trade,8.421855247896591e-05
CHE,Retail Trade,0.00018731441778985526
CHE,Hotels and Restraurants,3.79601476141866e-05
CHE,Transport,0.00020559915035287625
CHE,Post and Telecommunications,7.648783559286224e-05
CHE,Finacial Intermediation and Business Activities,0.0008294417189847034
CHE,Public Administration,1.1092744065668979e-05
CHE,"Education, Health and Other Services",0.0001149622372102569
CHE,Private Households,1.3686107815517625e-06
CHE,Others,1.7753024934088935e-06
CHE,Re-export & Re-import,2.860178394577634e-11
BHS,Agriculture,2.628496199325462e-07
BHS,Fishing,4.897129579926367e-08
BHS,Mining and Quarrying,5.278325023496574e-08
BHS,Food & Beverages,2.0758987618641904e-06
BHS,Textiles and Wearing Apparel,1.8494258512133295e-08
BHS,Wood and Paper,1.3583710493952085e-07
BHS,"Petroleum, Chemical and Non-Metallic Mineral Products",1.3024664715066011e-07
BHS,Metal Products,1.2899307615445535e-07
BHS,Electrical and Machinery,1.0375060440284272e-07
BHS,Transport Equipment,1.2562588927200733e-07
BHS,Other Manufacturing,4.148569212863847e-08
BHS,Recycling,2.0121184719707445e-09
BHS,"Electricity, Gas and Water",1.3698596152964006e-07
BHS,Construction,5.060744865598736e-07
BHS,Maintenance and Repair,9.246725008198132e-08
BHS,Wholesale Trade,1.6549295626588403e-06
BHS,Retail Trade,3.324435667512332e-07
BHS,Hotels and Restraurants,6.783023702901502e-07
BHS,Transport,1.8151217901251354e-06
BHS,Post and Telecommunications,7.297444941842436e-07
BHS,Finacial Intermediation and Business Activities,1.5317934255680058e-06
BHS,Public Administration,1.8382253477979147e-07
BHS,"Education, Health and Other Services",1.32416878242963e-06
BHS,Private Households,4.1779226195042146e-08
BHS,Others,1.6821514176740198e-08
BHS,Re-export & Re-import,1.3074963219648186e-13
NZL,Agriculture,7.555503434083038e-06
NZL,Fishing,5.233730951004108e-07
NZL,Mining and Quarrying,7.586364109777527e-07
NZL,Food & Beverages,1.4796148259307336e-05
NZL,Textiles and Wearing Apparel,2.4423556685423016e-06
NZL,Wood and Paper,3.1499396664136026e-06
NZL,"Petroleum, Chemical and Non-Metallic Mineral Products",4.1601417502386645e-06
NZL,Metal Products,3.351461892095137e-06
NZL,Electrical and Machinery,3.429597468615364e-06
NZL,Transport Equipment,3.2852241429505996e-07
NZL,Other Manufacturing,1.5847947531262088e-07
NZL,Recycling,1.2826734593429914e-06
NZL,"Electricity, Gas and Water",1.1371711075925159e-06
NZL,Construction,1.0171206746284214e-06
NZL,Maintenance and Repair,2.375765855992137e-07
NZL,Wholesale Trade,7.36804303763902e-06
NZL,Retail Trade,3.0335589204523687e-06
NZL,Hotels and Restraurants,2.3382487680930381e-07
NZL,Transport,6.004327564923704e-06
NZL,Post and Telecommunications,2.090914953086472e-06
NZL,Finacial Intermediation and Business Activities,1.2502297345624053e-05
NZL,Public Administration,3.8237642155566166e-07
NZL,"Education, Health and Other Services",1.9081317289300484e-06
NZL,Private Households,3.2378847340190114e-09
NZL,Others,9.292732390199858e-07
NZL,Re-export & Re-import,2.015056942715525e-12
SYC,Agriculture,7.452295339503537e-08
SYC,Fishing,5.608803961613188e-09
SYC,Mining and Quarrying,6.991933726619449e-09
SYC,Food & Beverages,1.2342817208131747e-07
SYC,Textiles and Wearing Apparel,4.131521207761389e-09
SYC,Wood and Paper,2.715419115768633e-08
SYC,"Petroleum, Chemical and Non-Metallic Mineral Products",2.3646702309525844e-08
SYC,Metal Products,2.0974514662827648e-08
SYC,Electrical and Machinery,1.6541015149086925e-08
SYC,Transport Equipment,3.687547041084702e-09
SYC,Other Manufacturing,4.481848455061845e-09
SYC,Recycling,2.651287959639225e-10
SYC,"Electricity, Gas and Water",2.3730278480746583e-08
SYC,Construction,3.0041564725244563e-08
SYC,Maintenance and Repair,1.659455739122553e-08
SYC,Wholesale Trade,3.484330201120622e-07
SYC,Retail Trade,8.889269875964436e-08
SYC,Hotels and Restraurants,8.899657486773066e-08
SYC,Transport,3.1879272435961694e-07
SYC,Post and Telecommunications,1.6526490214915552e-07
SYC,Finacial Intermediation and Business Activities,2.2409247793285637e-07
SYC,Public Administration,2.5559973762063138e-08
SYC,"Education, Health and Other Services",1.0096961003913582e-07
SYC,Private Households,8.287012175633012e-09
SYC,Others,3.905681375230956e-09
SYC,Re-export & Re-import,1.4986994890130045e-13
RUS,Agriculture,2.1834213608448083e-05
RUS,Fishing,3.2454859112650298e-06
RUS,Mining and Quarrying,0.0006883240945800195
RUS,Food & Beverages,2.736358096274334e-05
RUS,Textiles and Wearing Apparel,1.9206717364213217e-05
RUS,Wood and Paper,5.25562243567876e-05
RUS,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00030173328509946286
RUS,Metal Products,0.00020820678404905222
RUS,Electrical and Machinery,0.00016457829320496903
RUS,Transport Equipment,3.076845580129402e-09
RUS,Other Manufacturing,2.215500975045798e-05
RUS,Recycling,4.703213361995074e-06
RUS,"Electricity, Gas and Water",8.593110080134035e-05
RUS,Construction,7.279105436303603e-05
RUS,Maintenance and Repair,1.6202954289942175e-06
RUS,Wholesale Trade,2.0883815625514047e-05
RUS,Retail Trade,4.6448336226391916e-05
RUS,Hotels and Restraurants,1.3310506997756557e-09
RUS,Transport,0.0002622712593841829
RUS,Post and Telecommunications,2.4745863794997053e-09
RUS,Finacial Intermediation and Business Activities,0.00033941251831426486
RUS,Public Administration,5.9047069736709e-10
RUS,"Education, Health and Other Services",7.268328956258946e-05
RUS,Private Households,1.5523993646479252e-13
RUS,Others,4.4553912561355034e-11
RUS,Re-export & Re-import,4.215216095245423e-07
KOR,Agriculture,4.3576256707900274e-07
KOR,Fishing,9.758228652545273e-08
KOR,Mining and Quarrying,1.2350319565013644e-06
KOR,Food & Beverages,2.423355466828344e-06
KOR,Textiles and Wearing Apparel,4.6075839792669536e-05
KOR,Wood and Paper,2.1140064722541055e-05
KOR,"Petroleum, Chemical and Non-Metallic Mineral Products",6.0257925981756254e-05
KOR,Metal Products,5.942850026069408e-05
KOR,Electrical and Machinery,0.00016938630810259955
KOR,Transport Equipment,7.241024557234675e-05
KOR,Other Manufacturing,7.659661262608656e-06
KOR,Recycling,0.0
KOR,"Electricity, Gas and Water",6.277874266794272e-06
KOR,Construction,1.1267801888398674e-05
KOR,Maintenance and Repair,1.0946171486906239e-06
KOR,Wholesale Trade,1.4108390032715451e-05
KOR,Retail Trade,3.137903127305177e-05
KOR,Hotels and Restraurants,2.1652429227683638e-05
KOR,Transport,4.427412437555164e-05
KOR,Post and Telecommunications,2.145617222380823e-05
KOR,Finacial Intermediation and Business Activities,0.00015397420272506506
KOR,Public Administration,4.3175628019265775e-07
KOR,"Education, Health and Other Services",4.0570025119646725e-05
KOR,Private Households,5.51640608142189e-07
KOR,Others,2.8625787838525627e-13
KOR,Re-export & Re-import,1.1313957112233886e-12
PAN,Agriculture,1.6866031245226576e-06
PAN,Fishing,4.81417364982511e-08
PAN,Mining and Quarrying,1.1211036091418566e-07
PAN,Food & Beverages,4.688726203241786e-07
PAN,Textiles and Wearing Apparel,1.3242856217512065e-07
PAN,Wood and Paper,1.5633226820454588e-07
PAN,"Petroleum, Chemical and Non-Metallic Mineral Products",2.2618901458935267e-07
PAN,Metal Products,1.7591930887630977e-07
PAN,Electrical and Machinery,3.632217121770608e-07
PAN,Transport Equipment,3.697818945059994e-07
PAN,Other Manufacturing,4.919464107240489e-08
PAN,Recycling,1.0417801304462769e-08
PAN,"Electricity, Gas and Water",2.1010736370435918e-07
PAN,Construction,2.0761397117731125e-06
PAN,Maintenance and Repair,3.3758912138694713e-07
PAN,Wholesale Trade,4.097973730330505e-06
PAN,Retail Trade,8.923075523536983e-07
PAN,Hotels and Restraurants,2.641330502885815e-06
PAN,Transport,7.4956530369309235e-06
PAN,Post and Telecommunications,2.066623968101468e-06
PAN,Finacial Intermediation and Business Activities,2.090510690950124e-06
PAN,Public Administration,2.1388645668096849e-07
PAN,"Education, Health and Other Services",1.4967683798143546e-06
PAN,Private Households,9.214449827531107e-08
PAN,Others,1.9404009919947554e-08
PAN,Re-export & Re-import,1.6542096061427247e-11
ISR,Agriculture,1.0302548140334333e-05
ISR,Fishing,1.786136265205718e-07
ISR,Mining and Quarrying,5.2431446262288214e-06
ISR,Food & Beverages,3.3449228778235064e-06
ISR,Textiles and Wearing Apparel,5.504046498692369e-06
ISR,Wood and Paper,4.873036008521751e-06
ISR,"Petroleum, Chemical and Non-Metallic Mineral Products",3.7371837839802194e-05
ISR,Metal Products,1.7830209990325408e-05
ISR,Electrical and Machinery,8.001472724208977e-05
ISR,Transport Equipment,7.046095378810848e-06
ISR,Other Manufacturing,2.7726476283397148e-06
ISR,Recycling,6.766393192193814e-06
ISR,"Electricity, Gas and Water",3.2107112235672984e-06
ISR,Construction,6.220392767487993e-06
ISR,Maintenance and Repair,1.0438419158642503e-06
ISR,Wholesale Trade,1.3453962184066322e-05
ISR,Retail Trade,2.9923358111128734e-05
ISR,Hotels and Restraurants,9.232038978899568e-06
ISR,Transport,2.5762327219935323e-05
ISR,Post and Telecommunications,7.2276005406161105e-06
ISR,Finacial Intermediation and Business Activities,5.0701567268459855e-05
ISR,Public Administration,1.1744675772860997e-06
ISR,"Education, Health and Other Services",7.0552615602251925e-06
ISR,Private Households,2.936077356363517e-09
ISR,Others,8.426549665801507e-07
ISR,Re-export & Re-import,6.437598651940463e-12
GRL,Agriculture,3.0545617136090344e-07
GRL,Fishing,4.3106280546336766e-06
GRL,Mining and Quarrying,-2.0037553932242017e-08
GRL,Food & Beverages,2.0129611461548363e-06
GRL,Textiles and Wearing Apparel,7.056362133843844e-08
GRL,Wood and Paper,2.896526928657521e-08
GRL,"Petroleum, Chemical and Non-Metallic Mineral Products",6.2833046559465405e-09
GRL,Metal Products,3.693616404262408e-08
GRL,Electrical and Machinery,6.907134868349257e-08
GRL,Transport Equipment,7.55367622246896e-09
GRL,Other Manufacturing,1.3058850967000257e-08
GRL,Recycling,4.865077399372839e-09
GRL,"Electricity, Gas and Water",1.4029085007905028e-07
GRL,Construction,4.1109082440956355e-07
GRL,Maintenance and Repair,1.4089652616634702e-08
GRL,Wholesale Trade,4.403633936090991e-07
GRL,Retail Trade,2.3103588676198598e-07
GRL,Hotels and Restraurants,8.418021146885352e-08
GRL,Transport,7.481470267622467e-07
GRL,Post and Telecommunications,1.7130603287098486e-07
GRL,Finacial Intermediation and Business Activities,7.452705150363572e-07
GRL,Public Administration,4.859354300048488e-08
GRL,"Education, Health and Other Services",2.335858186647724e-07
GRL,Private Households,7.671136785781023e-11
GRL,Others,2.2016113100218645e-08
GRL,Re-export & Re-import,9.59944483521238e-12
NOR,Agriculture,7.183024558741549e-06
NOR,Fishing,8.101401234708643e-06
NOR,Mining and Quarrying,6.649931182684137e-05
NOR,Food & Beverages,1.9554203556115187e-05
NOR,Textiles and Wearing Apparel,4.323991768225191e-06
NOR,Wood and Paper,2.8743896210037476e-05
NOR,"Petroleum, Chemical and Non-Metallic Mineral Products",2.734198506786802e-05
NOR,Metal Products,2.9184051593400922e-05
NOR,Electrical and Machinery,4.815881710825247e-05
NOR,Transport Equipment,4.9681082933307534e-05
NOR,Other Manufacturing,6.601923182119144e-06
NOR,Recycling,4.512796886807612e-07
NOR,"Electricity, Gas and Water",8.820551622817787e-06
NOR,Construction,2.3685211178098142e-05
NOR,Maintenance and Repair,8.205158802065424e-06
NOR,Wholesale Trade,4.5936454230017276e-05
NOR,Retail Trade,3.508714490621232e-05
NOR,Hotels and Restraurants,9.582538906424232e-06
NOR,Transport,5.947836075889134e-05
NOR,Post and Telecommunications,2.628121944013882e-05
NOR,Finacial Intermediation and Business Activities,0.00013392732164133286
NOR,Public Administration,9.578674968058986e-06
NOR,"Education, Health and Other Services",3.185624939547726e-05
NOR,Private Households,6.240857645049741e-08
NOR,Others,4.955774880561602e-07
NOR,Re-export & Re-import,7.791125687210284e-12
CAN,Agriculture,1.8928892971841852e-05
CAN,Fishing,2.8837424789867546e-06
CAN,Mining and Quarrying,1.8468300833622973e-05
CAN,Food & Beverages,1.2071478387033612e-05
CAN,Textiles and Wearing Apparel,4.494614955002288e-06
CAN,Wood and Paper,2.7907534021511343e-05
CAN,"Petroleum, Chemical and Non-Metallic Mineral Products",2.3379774015621122e-05
CAN,Metal Products,3.0163096079556534e-05
CAN,Electrical and Machinery,6.438946997390492e-05
CAN,Transport Equipment,1.4132486082752479e-05
CAN,Other Manufacturing,6.3705669437894225e-06
CAN,Recycling,1.6595677794910547e-06
CAN,"Electricity, Gas and Water",3.0650569701061456e-06
CAN,Construction,6.191848658932069e-06
CAN,Maintenance and Repair,8.110262045597147e-07
CAN,Wholesale Trade,1.0453208395446078e-05
CAN,Retail Trade,2.3249368696765363e-05
CAN,Hotels and Restraurants,7.296266814986706e-06
CAN,Transport,1.1723055154161987e-05
CAN,Post and Telecommunications,2.4778594253668408e-06
CAN,Finacial Intermediation and Business Activities,6.215708892601302e-05
CAN,Public Administration,2.673730423648079e-06
CAN,"Education, Health and Other Services",7.118567701013325e-06
CAN,Private Households,6.830118290703651e-11
CAN,Others,1.9602535200771406e-08
CAN,Re-export & Re-import,5.913368124639101e-13
JPN,Agriculture,1.3893270832644361e-06
JPN,Fishing,9.781634238980838e-07
JPN,Mining and Quarrying,2.6814834339965584e-06
JPN,Food & Beverages,6.5033847574388265e-06
JPN,Textiles and Wearing Apparel,1.3193226103954775e-05
JPN,Wood and Paper,3.389376963439182e-05
JPN,"Petroleum, Chemical and Non-Metallic Mineral Products",8.870448295630122e-05
JPN,Metal Products,8.44095490104911e-05
JPN,Electrical and Machinery,0.0003200888699879512
JPN,Transport Equipment,0.0001000042031931317
JPN,Other Manufacturing,1.943114438867536e-05
JPN,Recycling,1.8438287177637388e-06
JPN,"Electricity, Gas and Water",1.4652203560267976e-05
JPN,Construction,2.6707700130476127e-05
JPN,Maintenance and Repair,1.1882465618345825e-05
JPN,Wholesale Trade,0.0006262997751669611
JPN,Retail Trade,2.5528298906551854e-05
JPN,Hotels and Restraurants,5.719151493369837e-05
JPN,Transport,0.00014795791068001764
JPN,Post and Telecommunications,5.4415912899915004e-05
JPN,Finacial Intermediation and Business Activities,0.00026007131552005275
JPN,Public Administration,3.444726898085478e-06
JPN,"Education, Health and Other Services",4.1402832716167716e-05
JPN,Private Households,1.216220028206439e-07
JPN,Others,3.2285396405030083e-06
JPN,Re-export & Re-import,1.4122489682362904e-09
MCO,Agriculture,6.415630832805079e-09
MCO,Fishing,2.2836301877713907e-09
MCO,Mining and Quarrying,7.322099846730291e-09
MCO,Food & Beverages,1.0704887388091492e-08
MCO,Textiles and Wearing Apparel,1.1058265100856781e-08
MCO,Wood and Paper,2.5588437346196624e-08
MCO,"Petroleum, Chemical and Non-Metallic Mineral Products",2.7985844099582957e-08
MCO,Metal Products,2.9863601588425884e-08
MCO,Electrical and Machinery,3.735086256806916e-08
MCO,Transport Equipment,1.1992196392127193e-08
MCO,Other Manufacturing,1.0912481222154166e-08
MCO,Recycling,9.127578678446691e-10
MCO,"Electricity, Gas and Water",1.5028889119941476e-08
MCO,Construction,1.702501274303998e-07
MCO,Maintenance and Repair,6.757470501158979e-08
MCO,Wholesale Trade,2.878391246489574e-07
MCO,Retail Trade,1.4990857839887822e-07
MCO,Hotels and Restraurants,1.1613977535795805e-07
MCO,Transport,1.7092562674929238e-07
MCO,Post and Telecommunications,1.3232105492845523e-07
MCO,Finacial Intermediation and Business Activities,3.211971189334495e-07
MCO,Public Administration,8.64801252091131e-08
MCO,"Education, Health and Other Services",1.2756702723321624e-07
MCO,Private Households,3.422008911765549e-08
MCO,Others,1.5222992974848784e-08
MCO,Re-export & Re-import,1.3871837799759435e-12
ISL,Agriculture,3.943122158161061e-06
ISL,Fishing,2.017984965980533e-06
ISL,Mining and Quarrying,1.6613022800960988e-07
ISL,Food & Beverages,8.839797199085021e-06
ISL,Textiles and Wearing Apparel,4.823977188804688e-07
ISL,Wood and Paper,1.5286717196580392e-06
ISL,"Petroleum, Chemical and Non-Metallic Mineral Products",2.1239851660621524e-06
ISL,Metal Products,3.5117271535138114e-06
ISL,Electrical and Machinery,3.4793558493991735e-06
ISL,Transport Equipment,3.2462915087123633e-07
ISL,Other Manufacturing,3.100281856891551e-07
ISL,Recycling,1.833559939061717e-08
ISL,"Electricity, Gas and Water",9.244469963048354e-07
ISL,Construction,3.9792491906243224e-06
ISL,Maintenance and Repair,3.105113271958435e-07
ISL,Wholesale Trade,8.336729556340012e-06
ISL,Retail Trade,1.0940306546803109e-06
ISL,Hotels and Restraurants,2.2009947893165945e-06
ISL,Transport,6.347082428251542e-06
ISL,Post and Telecommunications,3.067771793378586e-06
ISL,Finacial Intermediation and Business Activities,1.1945444107603692e-05
ISL,Public Administration,8.320788396713824e-07
ISL,"Education, Health and Other Services",6.552582706799358e-06
ISL,Private Households,1.479527505381062e-07
ISL,Others,1.930307820939697e-07
ISL,Re-export & Re-import,4.884318347518379e-12
BRB,Agriculture,2.581659655511728e-08
BRB,Fishing,4.450689084375385e-09
BRB,Mining and Quarrying,1.5440335592324216e-08
BRB,Food & Beverages,4.998968397665039e-08
BRB,Textiles and Wearing Apparel,1.2997626834355087e-08
BRB,Wood and Paper,4.711832424559328e-08
BRB,"Petroleum, Chemical and Non-Metallic Mineral Products",4.724663191253769e-08
BRB,Metal Products,4.469001037296997e-08
BRB,Electrical and Machinery,1.072514405704543e-07
BRB,Transport Equipment,1.0126660878618683e-08
BRB,Other Manufacturing,1.0821477610717466e-08
BRB,Recycling,1.2637485366365765e-09
BRB,"Electricity, Gas and Water",1.930405825130537e-08
BRB,Construction,1.1000422024380279e-07
BRB,Maintenance and Repair,5.2294285087905086e-08
BRB,Wholesale Trade,3.087307592651529e-07
BRB,Retail Trade,1.1655291578723177e-07
BRB,Hotels and Restraurants,9.162137997488073e-08
BRB,Transport,2.407930723577136e-07
BRB,Post and Telecommunications,1.215226831414025e-07
BRB,Finacial Intermediation and Business Activities,2.5365719272807113e-07
BRB,Public Administration,5.905041635651445e-08
BRB,"Education, Health and Other Services",1.162631590062256e-07
BRB,Private Households,2.8148219810086507e-08
BRB,Others,5.878377669090204e-09
BRB,Re-export & Re-import,1.6749472266473969e-12
