region,sector,CO2 shares,CO2 shares without russia,CO2 shares without china,CO2 shares without india,Sectoral CO2 share,Embodied CO2,Embodied value added
SUR,Other Manufacturing,8.457325338401143e-08,8.457325338401143e-08,2.4220007752593017e-07,8.457325338401143e-08,0.028887671245028498,1.1866616254854783,271.56057567587754
SUR,Recycling,2.0100460425699486e-07,2.0100460425699486e-07,5.777360192099297e-07,2.0100460425699486e-07,0.07083078584785457,2.8203296062719962,41.10168841179305
SUR,"Electricity, Gas and Water",3.0539616081375446e-06,3.0539616081375446e-06,8.834607989903203e-06,3.0539616081375446e-06,0.05472209149371479,42.85065196235981,2585.4710734309915
SUR,Construction,3.752023561597144e-08,3.752023561597144e-08,1.0754318024775279e-07,3.752023561597144e-08,0.009562323666461751,0.5264527732246851,1339.6815456712911
SUR,Maintenance and Repair,1.4493714573567069e-07,1.4493714573567069e-07,4.139834117280877e-07,1.4493714573567069e-07,0.05197799795959552,2.0336376108292358,470.80838903834274
SUR,Wholesale Trade,1.6471381346701764e-07,1.6471381346701764e-07,4.7639972268802464e-07,1.6471381346701764e-07,0.0521254528334853,2.311127381385976,5817.878167103795
SUR,Retail Trade,3.742018640408306e-08,3.742018640408306e-08,1.0720402427860918e-07,3.742018640408306e-08,0.012296755711248454,0.5250489658073574,1099.269706482627
SUR,Hotels and Restraurants,1.183797476236385e-07,1.183797476236385e-07,3.4204065735094704e-07,1.183797476236385e-07,0.03741227553181478,1.6610062652051722,1947.7055115515966
SUR,Transport,2.7993783994998324e-06,2.7993783994998324e-06,8.104212121604442e-06,2.7993783994998324e-06,0.0773582383015256,39.27855189413128,6447.7085967223675
SUR,Post and Telecommunications,1.153806896611912e-07,1.153806896611912e-07,3.3266090103615243e-07,1.153806896611912e-07,0.0381559571875662,1.6189259755835401,2486.4329501277516
SUR,Finacial Intermediation and Business Activities,1.4117760899688367e-07,1.4117760899688367e-07,4.0798106494282065e-07,1.4117760899688367e-07,0.03127172711637081,1.9808869148466122,3787.4752296992515
SUR,Public Administration,1.980641516764725e-08,1.980641516764725e-08,5.644969147559081e-08,1.980641516764725e-08,0.005598609990367223,0.2779071618678424,332.465056362972
SUR,"Education, Health and Other Services",5.018959220255966e-08,5.018959220255966e-08,1.446030964148776e-07,5.018959220255966e-08,0.014644582771360984,0.7042186587657295,1513.5322740029287
SUR,Private Households,1.4262117510018575e-07,1.4262117510018575e-07,4.066900950611503e-07,1.4262117510018575e-07,0.05119799774115588,2.001141835050073,79.19357488599732
SUR,Others,1.5162412635887562e-07,1.5162412635887562e-07,4.3527818984028947e-07,1.5162412635887562e-07,0.05416690686009679,2.12746376718971,30.811436627787696
SUR,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.030932009638929364
AZE,Agriculture,1.998025405113742e-06,1.998025405113742e-06,5.8000275026567686e-06,1.998025405113742e-06,0.06799356912113151,28.034632465041096,7418.710333237539
AZE,Fishing,2.534626601327595e-07,2.534626601327595e-07,7.332936225631284e-07,2.534626601327595e-07,0.02671485343389443,3.5563774625923887,357.5302264764959
AZE,Mining and Quarrying,5.2037777461607825e-05,5.2037777461607825e-05,0.00015116211341598243,5.2037777461607825e-05,0.5866941434509181,730.150858792872,323325.9690675141
AZE,Food & Beverages,4.056889859711305e-07,4.056889859711305e-07,1.176636352250677e-06,4.056889859711305e-07,0.02250433218901157,5.692290792552964,770.9489112647206
AZE,Textiles and Wearing Apparel,3.389862384718512e-07,3.389862384718512e-07,9.818749552309789e-07,3.389862384718512e-07,0.030197718957797225,4.756373258289038,630.0754060544391
AZE,Wood and Paper,5.944138966429408e-07,5.944138966429408e-07,1.724520509138624e-06,5.944138966429408e-07,0.044800986769586174,8.340321940775887,1989.8716681605854
AZE,"Petroleum, Chemical and Non-Metallic Mineral Products",1.6436278411789123e-05,1.6436278411789123e-05,4.767014706616745e-05,1.6436278411789123e-05,0.061561271463011574,230.62020292047603,6988.681781566926
AZE,Metal Products,1.1758444293698654e-06,1.1758444293698654e-06,3.407437188747697e-06,1.1758444293698654e-06,0.05808668711525332,16.49847210605092,3935.7506155246615
AZE,Electrical and Machinery,8.857945485084345e-07,8.857945485084345e-07,2.5697042376236883e-06,8.857945485084345e-07,0.038122843401148555,12.42873315995565,5234.266398977697
AZE,Transport Equipment,3.7890200286182367e-07,3.7890200286182367e-07,1.0987144053452574e-06,3.7890200286182367e-07,0.024677059796060875,5.316438100993253,817.262269443883
AZE,Other Manufacturing,4.610617154818972e-07,4.610617154818972e-07,1.3368017895944446e-06,4.610617154818972e-07,0.04044965659195607,6.46923492772131,696.9314032167662
AZE,Recycling,4.716946324219375e-07,4.716946324219375e-07,1.3621736483770129e-06,4.716946324219375e-07,0.04869487459618319,6.6184271840772135,58.815130383507935
AZE,"Electricity, Gas and Water",4.4168205389868614e-05,4.4168205389868614e-05,0.00012821787147317194,4.4168205389868614e-05,0.030647444197073555,619.7315617590581,20787.701687212033
AZE,Construction,9.09414749579294e-07,9.09414749579294e-07,2.640188690205414e-06,9.09414749579294e-07,0.029789774938155426,12.760152197009496,51721.900940873595
AZE,Maintenance and Repair,4.5724142443373753e-07,4.5724142443373753e-07,1.318556582273206e-06,4.5724142443373753e-07,0.045314054292023134,6.415631777746073,1647.7821446534122
AZE,Wholesale Trade,1.7345684976857056e-06,1.7345684976857056e-06,5.033422431805824e-06,1.7345684976857056e-06,0.0626876055149023,24.338024027922213,46838.73702580816
AZE,Retail Trade,4.885635204726703e-07,4.885635204726703e-07,1.411649141211848e-06,4.885635204726703e-07,0.017375225978055797,6.855117406026266,10272.75485500593
AZE,Hotels and Restraurants,1.0697325720443442e-06,1.0697325720443442e-06,3.103290087874369e-06,1.0697325720443442e-06,0.044717872686144876,15.009598684977213,14628.289384582456
AZE,Transport,6.538823865022791e-05,6.538823865022791e-05,0.00018991167703794076,6.538823865022791e-05,0.1318293894433469,917.4734382274681,68529.13517311393
AZE,Post and Telecommunications,1.1820390602490987e-06,1.1820390602490987e-06,3.428739944165638e-06,1.1820390602490987e-06,0.05454410625035087,16.58539001986294,22081.472342073295
AZE,Finacial Intermediation and Business Activities,2.447886075941829e-06,2.447886075941829e-06,7.1058863134108786e-06,2.447886075941829e-06,0.05635854966648362,34.34670364034445,36169.79000495586
AZE,Public Administration,1.578826497502833e-07,1.578826497502833e-07,4.5754419857990924e-07,1.578826497502833e-07,0.0038932285093509073,2.2152781676487416,727.2784449178057
AZE,"Education, Health and Other Services",1.1729381757802083e-06,1.1729381757802083e-06,3.4061762231001772e-06,1.1729381757802083e-06,0.022071959830114923,16.457693970283618,6703.850143321316
AZE,Private Households,3.9051084905089205e-07,3.9051084905089205e-07,1.1240845630531043e-06,3.9051084905089205e-07,0.038652960002230494,5.479323785740188,151.1203181319205
AZE,Others,6.976689264283032e-07,6.976689264283032e-07,2.0249306613512472e-06,6.976689264283032e-07,0.06438234836937518,9.789110731344204,128.99904848681487
AZE,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,54.40613068684576
IRN,Agriculture,2.184342341031164e-05,2.184342341031164e-05,6.32678422532302e-05,2.184342341031164e-05,0.019698249620820955,306.48876912128196,30577.986851392794
IRN,Fishing,1.4838774418115021e-07,1.4838774418115021e-07,4.2745319850166044e-07,1.4838774418115021e-07,0.005388924469657231,2.0820535413553816,1354.6947778047834
IRN,Mining and Quarrying,0.0004520602131329931,0.0004520602131329931,0.001297343868006464,0.0004520602131329931,0.21353306581956827,6342.933325479988,544970.5492620694
IRN,Food & Beverages,9.196134746314546e-06,9.196134746314546e-06,2.6612187384961316e-05,9.196134746314546e-06,0.00944488969834282,129.03252233534334,16870.46197917995
IRN,Textiles and Wearing Apparel,2.8676739360970588e-05,2.8676739360970588e-05,8.301550603829196e-05,2.8676739360970588e-05,0.03061136515626275,402.36818121680585,56197.874722124965
IRN,Wood and Paper,1.5526166930051593e-05,1.5526166930051593e-05,4.4730244564878874e-05,1.5526166930051593e-05,0.02322138137643173,217.85027475668812,22229.828391658095
IRN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00011462810645891349,0.00011462810645891349,0.00032393038184513114,0.00011462810645891349,0.024494914670108232,1608.366353357907,65609.8738930316
IRN,Metal Products,4.1716617763889765e-05,4.1716617763889765e-05,0.0001203562246298635,4.1716617763889765e-05,0.022725419308312282,585.3329210439531,60934.80306234314
IRN,Electrical and Machinery,5.6135302607237666e-06,5.6135302607237666e-06,1.619792949305398e-05,5.6135302607237666e-06,0.005323317596918343,78.76439272893946,12036.500185216095
IRN,Transport Equipment,2.3268043245294396e-06,2.3268043245294396e-06,6.709898627062206e-06,2.3268043245294396e-06,0.007363842030672974,32.64778510288142,5744.761447230937
IRN,Other Manufacturing,1.7149976914038406e-06,1.7149976914038406e-06,4.929208429789232e-06,1.7149976914038406e-06,0.008726903011763584,24.06342273418872,2332.5266369841706
IRN,Recycling,1.1529199933964735e-06,1.1529199933964735e-06,3.3203825584382837e-06,1.1529199933964735e-06,0.01689315447860856,16.176815466782198,141.59250823562948
IRN,"Electricity, Gas and Water",0.00031831118579600493,0.00031831118579600493,0.0009163721547291631,0.00031831118579600493,0.024744424359301537,4466.278096596277,95204.17272241268
IRN,Construction,2.0351416987793343e-06,2.0351416987793343e-06,5.869385525587105e-06,2.0351416987793343e-06,0.003047801320245449,28.55541746042518,34304.832540154675
IRN,Maintenance and Repair,2.4598066478283656e-08,2.4598066478283656e-08,7.122334751648086e-08,2.4598066478283656e-08,0.015445267202909514,0.34513963201087194,1088.7461522934132
IRN,Wholesale Trade,3.170420754123598e-07,3.170420754123598e-07,9.179907681352174e-07,3.170420754123598e-07,0.015445270036564027,4.448470994107992,14032.722865370059
IRN,Retail Trade,7.051453822413623e-07,7.051453822413623e-07,2.0417383086518773e-06,7.051453822413623e-07,0.015445293621963029,9.894014147649013,31210.768180709347
IRN,Hotels and Restraurants,1.5936614782106395e-05,1.5936614782106395e-05,4.606690348063981e-05,1.5936614782106395e-05,0.02375548531240541,223.60933800431837,109867.69424075627
IRN,Transport,0.00020872861719831767,0.00020872861719831767,0.0006017990470309745,0.00020872861719831767,0.03737219268233538,2928.7065385227056,261707.00114044358
IRN,Post and Telecommunications,6.066871238306384e-06,6.066871238306384e-06,1.7549372307036824e-05,6.066871238306384e-06,0.04432311827323408,85.125296677079,161666.80097689037
IRN,Finacial Intermediation and Business Activities,1.2619515081339711e-05,1.2619515081339711e-05,3.639567773022564e-05,1.2619515081339711e-05,0.028095540176392212,177.06655094921683,244532.62443464907
IRN,Public Administration,5.231124056729415e-07,5.231124056729415e-07,1.5101235503848922e-06,5.231124056729415e-07,0.0020987392084434223,7.339878658905013,36403.2611922137
IRN,"Education, Health and Other Services",8.164464422609436e-06,8.164464422609436e-06,2.353897873859393e-05,8.164464422609436e-06,0.009726087139188471,114.55698149580316,279128.97480756993
IRN,Private Households,7.682219862955567e-10,7.682219862955567e-10,2.1974919544263016e-09,7.682219862955567e-10,0.014229119907821506,0.010779052649800388,11.784727857096666
IRN,Others,2.2048044877935407e-07,2.2048044877935407e-07,6.306823039255917e-07,2.2048044877935407e-07,0.014229147972739496,3.0935984754931782,3382.225785676259
IRN,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.06339549053627296
BRA,Agriculture,1.401165217638055e-05,1.401165217638055e-05,4.066231177449499e-05,1.401165217638055e-05,0.03487387922573266,196.5998620375201,1045250.370317427
BRA,Fishing,8.257165378287297e-08,8.257165378287297e-08,2.3945213850026726e-07,8.257165378287297e-08,0.00501645988057923,1.1585768428713679,34260.21374200869
BRA,Mining and Quarrying,3.491245187583951e-05,3.491245187583951e-05,9.49061895361397e-05,3.491245187583951e-05,0.04369231356386097,489.8625184082069,299763.3510526661
BRA,Food & Beverages,3.3404609017654985e-05,3.3404609017654985e-05,9.702072765241443e-05,3.3404609017654985e-05,0.021585341711191072,468.7057201832945,435082.7816674517
BRA,Textiles and Wearing Apparel,6.498748371943258e-06,6.498748371943258e-06,1.8777364983770583e-05,6.498748371943258e-06,0.015489960892265219,91.18503779977807,195119.2923794188
BRA,Wood and Paper,1.528969212153108e-05,1.528969212153108e-05,4.415272006721739e-05,1.528969212153108e-05,0.04246233691177331,214.5322567139015,531080.6939892401
BRA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0001354879112052898,0.0001354879112052898,0.000389712542969484,0.0001354879112052898,0.022874826528431605,1901.0538026067761,721515.4908771369
BRA,Metal Products,4.451248430117826e-05,4.451248430117826e-05,0.00012794469408879187,4.451248430117826e-05,0.034407515525887514,624.5621974052954,592163.6644551819
BRA,Electrical and Machinery,2.2493280406435453e-05,2.2493280406435453e-05,6.470662077771302e-05,2.2493280406435453e-05,0.020857016803877446,315.6070225701813,629863.1361619753
BRA,Transport Equipment,2.495231250425543e-05,2.495231250425543e-05,7.231880637796452e-05,2.495231250425543e-05,0.027864550199614174,350.11011792907016,558441.8099155277
BRA,Other Manufacturing,1.6884546070707662e-06,1.6884546070707662e-06,4.901915655410681e-06,1.6884546070707662e-06,0.012971515781396612,23.690992227618676,41392.755434225655
BRA,Recycling,1.4263365232313165e-06,1.4263365232313165e-06,3.942077311319534e-06,1.4263365232313165e-06,0.029413060524212917,20.01316905075998,34966.83461239479
BRA,"Electricity, Gas and Water",2.0406680754539532e-05,2.0406680754539532e-05,5.822931255717781e-05,2.0406680754539532e-05,0.00739663233010942,286.329589864437,89784.7612022662
BRA,Construction,1.0780404827788421e-06,1.0780404827788421e-06,3.105367181481005e-06,1.0780404827788421e-06,0.0018304179138998143,15.126168385941934,43801.5345960398
BRA,Maintenance and Repair,6.743975869845047e-08,6.743975869845047e-08,1.9469111103288728e-07,6.743975869845047e-08,0.02710599206892826,0.9462586630796562,50576.257421651164
BRA,Wholesale Trade,8.692240331284648e-07,8.692240331284648e-07,2.5093534717669324e-06,8.692240331284648e-07,0.02710598966077027,12.196229455425767,651869.2347528982
BRA,Retail Trade,1.9332746217300784e-06,1.9332746217300784e-06,5.581149611127147e-06,1.9332746217300784e-06,0.027105990624453735,27.126103269497076,1449850.6477189064
BRA,Hotels and Restraurants,3.0099719802997846e-07,3.0099719802997846e-07,8.694133707279608e-07,3.0099719802997846e-07,0.00666352993161314,4.223342605244436,208802.3767600909
BRA,Transport,0.0003907059219021121,0.0003907059219021121,0.0011205323024835827,0.0003907059219021121,0.026590173750549412,5482.060885916125,841810.3337165187
BRA,Post and Telecommunications,1.175490718443408e-05,1.175490718443408e-05,3.375346273624094e-05,1.175490718443408e-05,0.010994862401457731,164.93509128204528,254876.30327315227
BRA,Finacial Intermediation and Business Activities,2.6515662241065085e-06,2.6515662241065085e-06,7.630906336572243e-06,2.6515662241065085e-06,0.013360511877037316,37.204574255806854,1371523.3467372656
BRA,Public Administration,2.5023655357373456e-08,2.5023655357373456e-08,7.26929179094105e-08,2.5023655357373456e-08,0.00019626127240694163,0.35111114157023715,30455.039207019574
BRA,"Education, Health and Other Services",3.294799653850179e-07,3.294799653850179e-07,9.492218054811018e-07,3.294799653850179e-07,0.0029160936042081256,4.622989132431783,386563.2003610376
BRA,Private Households,3.187719756110383e-11,3.187719756110383e-11,8.920627374448112e-11,3.187719756110383e-11,9.858804514138404e-05,0.00044727435164428075,11.87216957201575
BRA,Others,4.49700457115088e-08,4.49700457115088e-08,1.293370729158724e-07,4.49700457115088e-08,0.0004846023979038873,0.6309823189592916,16748.44039443583
BRA,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.1917744229620814
GEO,Agriculture,6.895134621103049e-07,6.895134621103049e-07,1.9976140197817524e-06,6.895134621103049e-07,0.05930682000007814,9.674680031838747,18526.44235208441
GEO,Fishing,7.589885104596455e-08,7.589885104596455e-08,2.1880601427882364e-07,7.589885104596455e-08,0.0719974051875734,1.0649496188319922,112.904170892997
GEO,Mining and Quarrying,7.712674195727098e-07,7.712674195727098e-07,2.233096904872216e-06,7.712674195727098e-07,0.241398875322594,10.821783639307968,13969.825334581112
GEO,Food & Beverages,3.9832922704782443e-07,3.9832922704782443e-07,1.1525382396502863e-06,3.9832922704782443e-07,0.0326434270134398,5.589024770049888,7277.329757814189
GEO,Textiles and Wearing Apparel,4.469554783622987e-07,4.469554783622987e-07,1.2974204744416188e-06,4.469554783622987e-07,0.16879181377949046,6.271307928344566,13287.359097446999
GEO,Wood and Paper,4.228834275795524e-08,4.228834275795524e-08,1.2229187218783147e-07,4.228834275795524e-08,0.06397688410336962,0.5933548911543837,1258.169402776867
GEO,"Petroleum, Chemical and Non-Metallic Mineral Products",7.292355662970106e-06,7.292355662970106e-06,2.114733426201561e-05,7.292355662970106e-06,0.12176647881734214,102.32027595469435,16603.95528505396
GEO,Metal Products,1.016208884379385e-06,1.016208884379385e-06,2.9428767246304835e-06,1.016208884379385e-06,0.14057145812116303,14.258598768749742,7388.478010285765
GEO,Electrical and Machinery,3.169837764053803e-07,3.169837764053803e-07,9.184363727669596e-07,3.169837764053803e-07,0.07546235310379465,4.4476529908786215,5345.647446578468
GEO,Transport Equipment,1.4855888437440812e-08,1.4855888437440812e-08,4.3039413697691544e-08,1.4855888437440812e-08,0.03233939081101975,0.2084454838358764,250.53132024952126
GEO,Other Manufacturing,4.966302938086815e-08,4.966302938086815e-08,1.435245583809127e-07,4.966302938086815e-08,0.0625343027824184,0.6968303667359612,837.5219171649296
GEO,Recycling,1.8501919897335732e-08,1.8501919897335732e-08,5.346995375711932e-08,1.8501919897335732e-08,0.06253426704238438,0.2596035680486807,312.01847746399943
GEO,"Electricity, Gas and Water",5.897213969091093e-06,5.897213969091093e-06,1.7049585595468552e-05,5.897213969091093e-06,0.06153138224332364,82.74480683180478,7893.614902467015
GEO,Construction,1.8359064002301276e-07,1.8359064002301276e-07,5.302267269666423e-07,1.8359064002301276e-07,0.014978635766063004,2.5759913281852533,5838.043118909183
GEO,Maintenance and Repair,1.1437710777263806e-08,1.1437710777263806e-08,3.30973570690774e-08,1.1437710777263806e-08,0.06401405606935316,0.1604844548329337,936.109548930186
GEO,Wholesale Trade,2.9390777106216907e-07,2.9390777106216907e-07,8.519206597515777e-07,2.9390777106216907e-07,0.1483758610368282,4.1238696561409816,30038.84144276691
GEO,Retail Trade,2.449680058453063e-07,2.449680058453063e-07,7.080386092026087e-07,2.449680058453063e-07,0.04598877880490226,3.4371875312447533,18870.621595794353
GEO,Hotels and Restraurants,1.6505952750911977e-07,1.6505952750911977e-07,4.780995380072978e-07,1.6505952750911977e-07,0.06004625766712239,2.315978153595144,8562.176019527982
GEO,Transport,1.3431058569536464e-05,1.3431058569536464e-05,3.891921354615554e-05,1.3431058569536464e-05,0.1081026042354242,188.45345492088993,45500.386122690055
GEO,Post and Telecommunications,1.166317073616844e-07,1.166317073616844e-07,3.3785765372993423e-07,1.166317073616844e-07,0.049533690800926886,1.6364792165737823,8241.217340695013
GEO,Finacial Intermediation and Business Activities,7.389542674939341e-07,7.389542674939341e-07,2.141997456650412e-06,7.389542674939341e-07,0.09103767204306273,10.368392336075821,40336.24342746389
GEO,Public Administration,3.0149703533891984e-08,3.0149703533891984e-08,8.708872434775653e-08,3.0149703533891984e-08,0.009437281727309265,0.42303559070836516,3941.8582046798065
GEO,"Education, Health and Other Services",7.09617484508716e-08,7.09617484508716e-08,2.0493205271991578e-07,7.09617484508716e-08,0.013412402120079703,0.9956762971107641,5006.635112991832
GEO,Private Households,4.2079646277128797e-07,4.2079646277128797e-07,1.2097552112940694e-06,4.2079646277128797e-07,0.07009096165669455,5.904266355267311,9944.715912736798
GEO,Others,3.421513891370895e-08,3.421513891370895e-08,9.899726826184936e-08,3.421513891370895e-08,0.010874731104392845,0.48007840227214277,1183.3012409311943
GEO,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.011442245736422486
TUR,Agriculture,2.697203790300276e-05,2.697203790300276e-05,7.837801004027745e-05,2.697203790300276e-05,0.14563279345347652,378.44922667577123,1189136.9047136065
TUR,Fishing,2.550780226554416e-07,2.550780226554416e-07,7.412117214592703e-07,2.550780226554416e-07,0.08117841998654901,3.579042887418965,6862.247258880948
TUR,Mining and Quarrying,4.272615294944335e-05,4.272615294944335e-05,0.0001237201874124568,4.272615294944335e-05,0.18953200512934557,599.4978800154886,645310.9897841908
TUR,Food & Beverages,1.0575735995675156e-05,1.0575735995675156e-05,3.074217387035078e-05,1.0575735995675156e-05,0.019993029296289506,148.3899408522187,240608.11036912573
TUR,Textiles and Wearing Apparel,0.00014122092492702706,0.00014122092492702706,0.00041032774788296854,0.00014122092492702706,0.23498081251592745,1981.4946879902095,3828988.8418657864
TUR,Wood and Paper,9.229571193659184e-06,9.229571193659184e-06,2.6796827588607818e-05,9.229571193659184e-06,0.08594307654481084,129.50167478447858,231595.96494989452
TUR,"Petroleum, Chemical and Non-Metallic Mineral Products",0.00047275607005024757,0.00047275607005024757,0.0013703929033334486,0.00047275607005024757,0.16482832535524247,6633.320395003399,1678347.9400972214
TUR,Metal Products,6.186296312995396e-05,6.186296312995396e-05,0.00017911844918705908,6.186296312995396e-05,0.17849176127465957,868.0097010317639,809665.402906047
TUR,Electrical and Machinery,3.7350666825495496e-05,3.7350666825495496e-05,0.0001084933037873234,3.7350666825495496e-05,0.12807349136775528,524.0735248395704,1023526.2016986036
TUR,Transport Equipment,5.931805056557229e-05,5.931805056557229e-05,0.0001724629104826173,5.931805056557229e-05,0.35555773620595305,832.3016023181519,1719960.7708132288
TUR,Other Manufacturing,8.719723689895664e-06,8.719723689895664e-06,2.534724665909645e-05,8.719723689895664e-06,0.07061656217043491,122.34791820828768,105929.08024938259
TUR,Recycling,1.3943899901105778e-07,1.3943899901105778e-07,3.958258477038908e-07,1.3943899901105778e-07,0.04437174403343139,1.956492184014897,580.3646632596693
TUR,"Electricity, Gas and Water",0.00040465576966124085,0.00040465576966124085,0.0011744998259069364,0.00040465576966124085,0.042692933399740146,5677.793559719733,186705.59020241167
TUR,Construction,1.2221318053682963e-06,1.2221318053682963e-06,3.551372818269066e-06,1.2221318053682963e-06,0.003427608589176528,17.147938109118737,79001.92208935301
TUR,Maintenance and Repair,1.4708301253052498e-06,1.4708301253052498e-06,4.272709983834292e-06,1.4708301253052498e-06,0.041872970759867574,20.637466308440498,158581.73359147806
TUR,Wholesale Trade,4.169294691434978e-06,4.169294691434978e-06,1.2107983311475236e-05,4.169294691434978e-06,0.07228560105515344,58.50007913496607,616078.612096904
TUR,Retail Trade,1.8128519584259863e-06,1.8128519584259863e-06,5.263448203693477e-06,1.8128519584259863e-06,0.037948178416631104,25.43643250877949,244456.8526149593
TUR,Hotels and Restraurants,1.525779075285002e-06,1.525779075285002e-06,4.433051629164799e-06,1.525779075285002e-06,0.02540871300244221,21.408464321318416,200822.33678314244
TUR,Transport,8.334759154845174e-05,8.334759154845174e-05,0.00024207845116511466,8.334759154845174e-05,0.018653794939805953,1169.464156925569,288923.0336841725
TUR,Post and Telecommunications,3.384535712178579e-06,3.384535712178579e-06,9.83344469303241e-06,3.384535712178579e-06,0.1254510830506144,47.48899313936957,424970.56187727826
TUR,Finacial Intermediation and Business Activities,8.752978593143619e-06,8.752978593143619e-06,2.542599609772493e-05,8.752978593143619e-06,0.0504618079204866,122.81452338149059,625892.9421801715
TUR,Public Administration,1.4606880925050087e-07,1.4606880925050087e-07,4.244151829654216e-07,1.4606880925050087e-07,0.0018214086056449954,2.049516173049297,90676.82388256988
TUR,"Education, Health and Other Services",4.154467007344649e-07,4.154467007344649e-07,1.204850147931838e-06,4.154467007344649e-07,0.0028961672560739926,5.829202939109584,160344.27281545734
TUR,Private Households,1.4990867715959822e-08,1.4990867715959822e-08,4.2908102925366186e-08,1.4990867715959822e-08,0.007149494018296849,0.2103394009272166,6246.384232893628
TUR,Others,1.2132009591936427e-08,1.2132009591936427e-08,3.502044652188074e-08,1.2132009591936427e-08,0.001979482781182963,0.17022627895611223,445.9636142210532
TUR,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.4211805214612169
ARM,Agriculture,1.205878866435481e-07,1.205878866435481e-07,3.4781273206599297e-07,1.205878866435481e-07,0.015131918066610626,1.6919890373443272,3313.3150437011964
ARM,Fishing,4.280003389949211e-09,4.280003389949211e-09,1.2295913519302806e-08,4.280003389949211e-09,0.054594046920369135,0.06005345161240605,1524.7789740577578
ARM,Mining and Quarrying,3.605064833988751e-08,3.605064833988751e-08,1.0301913907992527e-07,3.605064833988751e-08,0.13682323018894385,0.5058327455439217,6181.399893476105
ARM,Food & Beverages,9.201867075066799e-08,9.201867075066799e-08,2.6568971184371216e-07,9.201867075066799e-08,0.011698934752571425,1.2911295360980402,416.7640215190797
ARM,Textiles and Wearing Apparel,5.455629894481033e-09,5.455629894481033e-09,1.577265824965464e-08,5.455629894481033e-09,0.06958987816198915,0.07654886597818807,1708.4175909012008
ARM,Wood and Paper,2.41916964789324e-09,2.41916964789324e-09,6.9581768988248596e-09,2.41916964789324e-09,0.030857980527670487,0.03394377858043754,1265.8067044372547
ARM,"Petroleum, Chemical and Non-Metallic Mineral Products",1.3141620610595227e-06,1.3141620610595227e-06,3.7864968555441956e-06,1.3141620610595227e-06,0.0378359691323608,18.439230195477574,3230.461529699358
ARM,Metal Products,4.5329313898200813e-07,4.5329313898200813e-07,1.3146404052086035e-06,4.5329313898200813e-07,0.3482845269111985,6.360232716641542,36260.25038125178
ARM,Electrical and Machinery,9.015229630017608e-08,9.015229630017608e-08,2.599504008411612e-07,9.015229630017608e-08,0.016012695806237334,1.2649421204486857,3381.5290749695873
ARM,Transport Equipment,5.277626714123172e-09,5.277626714123172e-09,1.5024874354916225e-08,5.277626714123172e-09,0.010845109202264022,0.07405127324179492,581.3553323201236
ARM,Other Manufacturing,3.1714747760484927e-09,3.1714747760484927e-09,9.115418640282991e-09,3.1714747760484927e-09,0.04045409009183361,0.04449949910101697,1148.3419375738165
ARM,Recycling,1.9399409626133733e-09,1.9399409626133733e-09,5.5228328308408606e-09,1.9399409626133733e-09,0.024745127114704772,0.02721963982617525,62.22904566805956
ARM,"Electricity, Gas and Water",2.6001078674778297e-06,2.6001078674778297e-06,7.507291671623204e-06,2.6001078674778297e-06,0.03346808310360015,36.48255334874141,4692.526463872673
ARM,Construction,6.784765486399006e-07,6.784765486399006e-07,1.945596767820016e-06,6.784765486399006e-07,0.011283791843063683,9.519819231821224,6322.207015541993
ARM,Maintenance and Repair,3.1443852323077832e-09,3.1443852323077832e-09,8.958520451741585e-09,3.1443852323077832e-09,0.04010854648186716,0.04411940113005388,765.7483585771597
ARM,Wholesale Trade,2.0508123907420765e-09,2.0508123907420765e-09,5.913681602834604e-09,2.0508123907420765e-09,0.026159359627604396,0.028775295590364836,8549.140319897393
ARM,Retail Trade,6.636150995328565e-10,6.636150995328565e-10,1.8949600756647756e-09,6.636150995328565e-10,0.008464814295717679,0.009311295725289447,3243.031188161062
ARM,Hotels and Restraurants,1.5581908906258883e-09,1.5581908906258883e-09,4.4851668791491685e-09,1.5581908906258883e-09,0.019875672714065533,0.02186323998547209,1955.0725340863278
ARM,Transport,1.3370924715907277e-05,1.3370924715907277e-05,3.868194982412681e-05,1.3370924715907277e-05,0.0642407034362125,187.60970664777682,11488.67892112537
ARM,Post and Telecommunications,1.9303944369217432e-09,1.9303944369217432e-09,5.549819587494257e-09,1.9303944369217432e-09,0.0246233553720096,0.027085690909210564,4274.04815540731
ARM,Finacial Intermediation and Business Activities,5.149025308907002e-08,5.149025308907002e-08,1.4827036244358497e-07,5.149025308907002e-08,0.008212948625019775,0.7224684516971146,4873.859380237235
ARM,Public Administration,2.9734737018448814e-10,2.9734737018448814e-10,8.463434597731997e-10,2.9734737018448814e-10,0.0037928465939119156,0.004172131253303108,1397.1102142538298
