region,sector,CO2 shares,CO2 shares without russia,CO2 shares without china,CO2 shares without india,Sectoral CO2 share,Embodied CO2,Embodied value added
BRN,"Petroleum, Chemical and Non-Metallic Mineral Products",1.6410309230715468e-06,1.9087385155995275e-06,1.6410309230715468e-06,1.6410309230715468e-06,0.010299977407523555,20.02064757140408,1050.247496335547
BRN,Metal Products,1.3563686966038398e-07,1.5754341392804107e-07,1.3563686966038398e-07,1.3563686966038398e-07,0.00963507305141441,1.6547756212151676,798.4228540004218
BRN,Electrical and Machinery,1.5329447782754685e-07,1.7835853361865266e-07,1.5329447782754685e-07,1.5329447782754685e-07,0.006283300287571006,1.87019919739436,1660.764232209043
BRN,Transport Equipment,6.555262484332059e-08,7.606529032548502e-08,6.555262484332059e-08,6.555262484332059e-08,0.0043345428670723135,0.7997448316891772,301.562816347955
BRN,Other Manufacturing,8.265932326907257e-08,9.571385544431175e-08,8.265932326907257e-08,8.265932326907257e-08,0.009050019432932502,1.008447285419442,290.0703178624093
BRN,Recycling,2.090988522777505e-07,2.4122897545245793e-07,2.090988522777505e-07,2.090988522777505e-07,0.029592664827902463,2.5510149566239524,42.208609697333834
BRN,"Electricity, Gas and Water",4.263081249225736e-06,4.967080638711439e-06,4.263081249225736e-06,4.263081249225736e-06,0.01807161395557236,52.0097738921696,7383.248239618866
BRN,Construction,5.623356177630525e-08,6.531652283119051e-08,5.623356177630525e-08,5.623356177630525e-08,0.002552067401464734,0.6860518629965527,456.94511616485914
BRN,Maintenance and Repair,1.950646536601691e-07,2.2414772625937262e-07,1.950646536601691e-07,1.950646536601691e-07,0.030878176664625473,2.379797132194551,301.8616584739455
BRN,Wholesale Trade,4.333925236481892e-08,5.0311366088783344e-08,4.333925236481892e-08,4.333925236481892e-08,0.0066930943868801236,0.5287407357200367,1646.2669608689694
BRN,Retail Trade,3.502702845506073e-08,4.053823865959994e-08,3.502702845506073e-08,3.502702845506073e-08,0.00543970210845855,0.4273312478839494,670.4378451654078
BRN,Hotels and Restraurants,3.772799759399023e-08,4.3742941659299934e-08,3.772799759399023e-08,3.772799759399023e-08,0.005817304035468882,0.46028318710184823,493.71692041185815
BRN,Transport,1.8467845971593165e-06,2.1496754423226353e-06,1.8467845971593165e-06,1.8467845971593165e-06,0.01449581603425425,22.53085121078619,1613.1958790040526
BRN,Post and Telecommunications,5.7462119981431e-08,6.673422865925339e-08,5.7462119981431e-08,5.7462119981431e-08,0.008882968562139623,0.7010403257366342,990.6908348297457
BRN,Finacial Intermediation and Business Activities,2.903392327774121e-07,3.375150688116183e-07,2.903392327774121e-07,2.903392327774121e-07,0.005517052181053785,3.542151079462011,2826.7720260065275
BRN,Public Administration,2.953746894593836e-09,3.4053547412187535e-09,2.953746894593836e-09,2.953746894593836e-09,0.00044975648274853493,0.036035838667260865,176.95803740685932
BRN,"Education, Health and Other Services",8.207285932710725e-09,9.51017279353861e-09,8.207285932710725e-09,8.207285932710725e-09,0.0011100859228130265,0.10012924002004316,637.6455650089536
BRN,Private Households,2.3534049626144417e-07,2.6991981990891363e-07,2.3534049626144417e-07,2.3534049626144417e-07,0.03727337709488659,2.871164137547633,169.08992972341107
BRN,Others,9.79454496350645e-08,1.1401856386249271e-07,9.79454496350645e-08,9.79454496350645e-08,0.01548063800107719,1.1949386820182675,24.744716200061816
BRN,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.03800375773138434
SGP,Agriculture,3.0129450825724344e-07,3.5142133586430054e-07,3.0129450825724344e-07,3.0129450825724344e-07,0.0657251743336879,3.675805909694473,1594.735912480303
SGP,Fishing,6.132031135830471e-07,7.152582003851653e-07,6.132031135830471e-07,6.132031135830471e-07,0.20454393049119715,7.48110425838612,2018.0345091047611
SGP,Mining and Quarrying,3.164654230144817e-07,3.6903641794055597e-07,3.164654230144817e-07,3.164654230144817e-07,0.047219419407078266,3.860891719730266,3111.1222767644617
SGP,Food & Beverages,6.55788497489767e-07,7.629223443454263e-07,6.55788497489767e-07,6.55788497489767e-07,0.029234867674035218,8.00064776661787,26449.164837979424
SGP,Textiles and Wearing Apparel,6.155331012716275e-07,7.178072626725382e-07,6.155331012716275e-07,6.155331012716275e-07,0.05837051512299046,7.509530208015068,20804.535741166506
SGP,Wood and Paper,4.2743912655735173e-07,4.986017289877741e-07,4.2743912655735173e-07,4.2743912655735173e-07,0.07224008703010916,5.214775657618992,124429.93790501151
SGP,"Petroleum, Chemical and Non-Metallic Mineral Products",3.762112480761663e-05,4.387606355529883e-05,3.762112480761663e-05,3.762112480761663e-05,0.040927763666927436,458.9793345291284,218677.45055003001
SGP,Metal Products,8.594463107700004e-07,1.0023720569478747e-06,8.594463107700004e-07,8.594463107700004e-07,0.048816842891513265,10.48528181435093,120190.97254633697
SGP,Electrical and Machinery,3.640091593412055e-06,4.246860744661604e-06,3.640091593412055e-06,3.640091593412055e-06,0.07920326983996001,44.40927339926557,902370.7736136484
SGP,Transport Equipment,2.3962005423837583e-07,2.7955292284918345e-07,2.3962005423837583e-07,2.3962005423837583e-07,0.0399645236037794,2.9233749282237604,89575.28426980303
SGP,Other Manufacturing,5.236898612222785e-07,6.10334877962814e-07,5.236898612222785e-07,5.236898612222785e-07,0.031539389486284396,6.389038744391556,13382.509892314818
SGP,Recycling,4.507772442019168e-08,5.256127614213771e-08,4.507772442019168e-08,4.507772442019168e-08,0.03007279200758879,0.5499501692803785,2504.9041884345065
SGP,"Electricity, Gas and Water",5.166591799110304e-05,6.0261817535497644e-05,5.166591799110304e-05,5.166591799110304e-05,0.03427275046386536,630.3264131164954,27837.835927771855
SGP,Construction,7.677860214212346e-08,8.954831049687342e-08,7.677860214212346e-08,7.677860214212346e-08,0.016946279963225643,0.9367022357113048,126169.46035900534
SGP,Maintenance and Repair,4.049848932455412e-09,4.723052909858408e-09,4.049848932455412e-09,4.049848932455412e-09,0.07047871871841377,0.049408330491638064,41166.690082144196
SGP,Wholesale Trade,5.219808352103221e-08,6.087493987175082e-08,5.219808352103221e-08,5.219808352103221e-08,0.07047871151976852,0.6368188553822509,530592.6365925407
SGP,Retail Trade,1.160960344073038e-07,1.353946091427645e-07,1.160960344073038e-07,1.160960344073038e-07,0.07047873456142204,1.4163765939009636,1180110.027243363
SGP,Hotels and Restraurants,1.7044135471154878e-07,1.9886132613403197e-07,1.7044135471154878e-07,1.7044135471154878e-07,0.05685337791531836,2.0793918300367196,486960.5525202849
SGP,Transport,3.445649548181912e-05,4.019183552557429e-05,3.445649548181912e-05,3.445649548181912e-05,0.05337296664269963,420.3707211659299,648310.7512155438
SGP,Post and Telecommunications,2.304523845319006e-07,2.688380752500858e-07,2.304523845319006e-07,2.304523845319006e-07,0.07368265510127349,2.81152896501617,253170.65562177167
SGP,Finacial Intermediation and Business Activities,3.156539801221222e-06,3.682525914999198e-06,3.156539801221222e-06,3.156539801221222e-06,0.10067053041733862,38.509920816772286,3371254.7226158353
SGP,Public Administration,1.4948741087668182e-08,1.743779575005167e-08,1.4948741087668182e-08,1.4948741087668182e-08,0.009480886549145164,0.1823752817480113,100230.03642025286
SGP,"Education, Health and Other Services",5.174085454741808e-07,6.034137471778387e-07,5.174085454741808e-07,5.174085454741808e-07,0.01884109955362524,6.312406423141939,187392.63410537897
SGP,Private Households,1.0976860776007783e-08,1.2697650681249501e-08,1.0976860776007783e-08,1.0976860776007783e-08,0.007323022984863584,0.1339181717706361,11978.415156801062
SGP,Others,2.0589772215902436e-08,2.39836204495446e-08,2.0589772215902436e-08,2.0589772215902436e-08,0.014166850139376158,0.2511961032023149,16573.514641053378
SGP,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.013812498762665005
KWT,Agriculture,2.4389768584102447e-08,2.837491047830836e-08,2.4389768584102447e-08,2.4389768584102447e-08,0.004717254751559568,0.29755622170510987,558.4710727823858
KWT,Fishing,4.4089309597059186e-08,5.132471312810759e-08,4.4089309597059186e-08,4.4089309597059186e-08,0.00904304392594291,0.5378914660895524,351.23363469240775
KWT,Mining and Quarrying,3.357489175395076e-05,3.916663458282663e-05,3.357489175395076e-05,3.357489175395076e-05,0.09038930133671151,409.61511791364484,91546.28439382142
KWT,Food & Beverages,6.405819661860367e-07,7.451905751458158e-07,6.405819661860367e-07,6.405819661860367e-07,0.00845880895979332,7.815127433188887,5853.656517547213
KWT,Textiles and Wearing Apparel,4.078171246377942e-07,4.737085582651267e-07,4.078171246377942e-07,4.078171246377942e-07,0.011325456724172409,4.975386393496181,4449.01314132682
KWT,Wood and Paper,7.799256194804985e-07,9.08324266815511e-07,7.799256194804985e-07,7.799256194804985e-07,0.016866275117046435,9.515125973556863,7635.733803539497
KWT,"Petroleum, Chemical and Non-Metallic Mineral Products",3.6771867965943053e-05,4.288524456298243e-05,3.6771867965943053e-05,3.6771867965943053e-05,0.01976909903832991,448.6183646743213,62093.751624442346
KWT,Metal Products,4.2182850178543774e-07,4.901520140142327e-07,4.2182850178543774e-07,4.2182850178543774e-07,0.007408942852844842,5.146325795014556,6756.400211080532
KWT,Electrical and Machinery,1.3860497294825687e-06,1.6163322976470593e-06,1.3860497294825687e-06,1.3860497294825687e-06,0.041351594249748304,16.909866084955322,19019.91388473723
KWT,Transport Equipment,2.5165524272100727e-07,2.9290919201680744e-07,2.5165524272100727e-07,2.5165524272100727e-07,0.022732255165943505,3.0702047433592297,3755.68680498619
KWT,Other Manufacturing,9.167643146507548e-08,1.0658613482494981e-07,9.167643146507548e-08,9.167643146507548e-08,0.003752593590341939,1.1184563917484656,2986.407794033874
KWT,Recycling,3.3643198531783744e-08,3.9180053098988913e-08,3.3643198531783744e-08,3.3643198531783744e-08,0.01272534796895337,0.4104484635298096,844.6055228605762
KWT,"Electricity, Gas and Water",1.2705825043631543e-05,1.4814711573320294e-05,1.2705825043631543e-05,1.2705825043631543e-05,0.0038132428006689015,155.01160991307927,3349.914734173627
KWT,Construction,8.988150176789201e-07,1.048162019256682e-06,8.988150176789201e-07,8.988150176789201e-07,0.0027356777963614266,10.965581725391068,4157.272763240642
KWT,Maintenance and Repair,3.759344955366741e-09,4.385212075530051e-09,3.759344955366741e-09,3.759344955366741e-09,0.026512843064435052,0.04586416952452023,979.0238481345547
KWT,Wholesale Trade,4.845386413876542e-08,5.6520610000200404e-08,4.845386413876542e-08,4.845386413876542e-08,0.026512824677474334,0.5911392184976049,12618.513776997132
KWT,Retail Trade,1.0776797199161577e-07,1.2570950995579552e-07,1.0776797199161577e-07,1.0776797199161577e-07,0.026512829690077896,1.3147738756139318,28065.42099672886
KWT,Hotels and Restraurants,3.7395927954007766e-07,4.3621786871417897e-07,3.7395927954007766e-07,3.7395927954007766e-07,0.036071781401209715,4.562319232665463,17804.27379222769
KWT,Transport,4.2334094815980986e-05,4.937769272561851e-05,4.2334094815980986e-05,4.2334094815980986e-05,0.03780610136645566,516.4777705582623,34366.086397020495
KWT,Post and Telecommunications,1.5325195704350624e-07,1.787792006881065e-07,1.5325195704350624e-07,1.5325195704350624e-07,0.028224105120414684,1.8696804420072626,11262.067097463228
KWT,Finacial Intermediation and Business Activities,1.2403263340588809e-06,1.446992858780332e-06,1.2403263340588809e-06,1.2403263340588809e-06,0.0305880204414329,15.132034417270887,180587.6962435625
KWT,Public Administration,5.883514619846468e-08,6.853000157800946e-08,5.883514619846468e-08,5.883514619846468e-08,0.015267019847402839,0.7177913044117208,6259.783477832112
KWT,"Education, Health and Other Services",6.1852967193843e-07,7.210420650765782e-07,6.1852967193843e-07,6.1852967193843e-07,0.028022705920086176,7.546088498538057,50833.46876609553
KWT,Private Households,2.2449866834689408e-07,2.600112499069451e-07,2.2449866834689408e-07,2.2449866834689408e-07,0.04617276861235837,2.73889337247226,708.4241715425532
KWT,Others,2.8123977680417573e-08,3.279091435017051e-08,2.8123977680417573e-08,2.8123977680417573e-08,0.006084376203899397,0.3431137326722551,1595.6337438488206
KWT,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.03019552811530186
AUS,Agriculture,7.976762593756117e-06,9.301155864016016e-06,7.976762593756117e-06,7.976762593756117e-06,0.03213597499611643,97.31684540802993,260177.99532455788
AUS,Fishing,2.5001666156456164e-08,2.911424287820895e-08,2.5001666156456164e-08,2.5001666156456164e-08,0.013846859857117798,0.30502139830456226,7260.171713424146
AUS,Mining and Quarrying,2.461594061113366e-05,2.8708171831127615e-05,2.461594061113366e-05,2.461594061113366e-05,0.04419795943220167,300.3155301252258,582869.429604046
AUS,Food & Beverages,4.789269747837653e-06,5.572441616483443e-06,4.789269747837653e-06,4.789269747837653e-06,0.00854228089187879,58.429296119768814,101944.43439177066
AUS,Textiles and Wearing Apparel,1.1706813452769667e-06,1.363917158366573e-06,1.1706813452769667e-06,1.1706813452769667e-06,0.014015055656074237,14.282362570193637,87271.89172093083
AUS,Wood and Paper,2.8934344105196833e-06,3.3698776354403995e-06,2.8934344105196833e-06,2.8934344105196833e-06,0.01326067676095095,35.30002377746926,170353.28400955632
AUS,"Petroleum, Chemical and Non-Metallic Mineral Products",6.114540880019764e-05,7.128342096357668e-05,6.114540880019764e-05,6.114540880019764e-05,0.021520729105193436,745.9766071360099,274856.295912799
AUS,Metal Products,3.388513885562457e-05,3.9511611775102435e-05,3.388513885562457e-05,3.388513885562457e-05,0.029947118930007288,413.4001458465952,371374.2218510204
AUS,Electrical and Machinery,1.121302772516238e-05,1.3078239232522089e-05,1.121302772516238e-05,1.121302772516238e-05,0.03850917412032245,136.79941866888953,503072.29795565666
AUS,Transport Equipment,3.7371278326120155e-06,4.358511364203624e-06,3.7371278326120155e-06,3.7371278326120155e-06,0.011860174411199272,45.59311967502046,126400.9948047974
AUS,Other Manufacturing,2.161993542409299e-06,2.521823573152248e-06,2.161993542409299e-06,2.161993542409299e-06,0.023924277529171634,26.376413847955806,105198.39769462173
AUS,Recycling,9.545533771011225e-08,1.1136174940475982e-07,9.545533771011225e-08,9.545533771011225e-08,0.03534504264149873,1.1645592098450632,8472.70155176423
AUS,"Electricity, Gas and Water",0.00017167565273540393,0.00020013029946690122,0.00017167565273540393,0.00017167565273540393,0.010463424206374233,2094.450318811222,55723.80268498249
AUS,Construction,4.0437336735874233e-07,4.702430034165563e-07,4.0437336735874233e-07,4.0437336735874233e-07,0.0004177319373698379,4.933372407144049,18358.733822692055
AUS,Maintenance and Repair,3.6505491786528665e-08,4.248512515960311e-08,3.6505491786528665e-08,3.6505491786528665e-08,0.015718530516779412,0.4453685638725847,21340.577326715902
AUS,Wholesale Trade,1.4262018346965684e-06,1.6622527671697293e-06,1.4262018346965684e-06,1.4262018346965684e-06,0.018836172835940714,17.39972348888212,656659.1229374306
AUS,Retail Trade,4.7514351858712275e-07,5.517947040352112e-07,4.7514351858712275e-07,4.7514351858712275e-07,0.012675965440451142,5.796771284275749,353487.0426585967
AUS,Hotels and Restraurants,3.1302294887289025e-07,3.650774105708711e-07,3.1302294887289025e-07,3.1302294887289025e-07,0.008615398241624892,3.818893387710126,233217.96886096167
AUS,Transport,7.908086551407856e-05,9.218595424723491e-05,7.908086551407856e-05,7.908086551407856e-05,0.010095065298494311,964.789947489577,314727.793771978
AUS,Post and Telecommunications,3.6771264395204937e-07,4.28639496576673e-07,3.6771264395204937e-07,3.6771264395204937e-07,0.009874354258390377,4.4861100108545635,110243.21555322524
AUS,Finacial Intermediation and Business Activities,2.617693513600372e-06,3.051413832724287e-06,2.617693513600372e-06,2.617693513600372e-06,0.008426006105401012,31.93597302094142,1278638.000488498
AUS,Public Administration,5.9018597823218994e-08,6.873367305292584e-08,5.9018597823218994e-08,5.9018597823218994e-08,0.0009822210549492085,0.7200294220937042,43153.489160771496
AUS,"Education, Health and Other Services",1.9160328120385832e-07,2.2328642294614493e-07,1.9160328120385832e-07,1.9160328120385832e-07,0.0019940454652033327,2.337568239925138,342886.087969039
AUS,Private Households,7.261725115461784e-10,8.399888845152008e-10,7.261725115461784e-10,7.261725115461784e-10,0.0008735001738955225,0.008859335753707514,1221.9393932624464
AUS,Others,2.8624256307355488e-08,3.336104287166732e-08,2.8624256307355488e-08,2.8624256307355488e-08,0.009953902281176508,0.34921715335532366,5766.80324050189
AUS,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.013407193751089872
BMU,Agriculture,4.791903015450911e-09,5.550421452571538e-09,4.791903015450911e-09,4.791903015450911e-09,0.053146747361338946,0.05846142209747285,585.9216309598174
BMU,Fishing,6.129656015028959e-09,7.1315741118293905e-09,6.129656015028959e-09,6.129656015028959e-09,0.06798369637120068,0.07478206600832076,121.6037973730941
BMU,Mining and Quarrying,2.83071962173602e-09,3.28598854168489e-09,2.83071962173602e-09,2.83071962173602e-09,0.030939731690605096,0.03453490066729489,4.836560737338771
BMU,Food & Beverages,5.995376845394679e-09,6.959331283228658e-09,5.995376845394679e-09,5.995376845394679e-09,0.06649441307781336,0.07314385438559469,362.5641120274312
BMU,Textiles and Wearing Apparel,6.2833642176213634e-09,7.295239539413362e-09,6.2833642176213634e-09,6.2833642176213634e-09,0.06968846605961129,0.07665731266557242,64.42775344523729
BMU,Wood and Paper,5.537964883012164e-09,6.419934868340006e-09,5.537964883012164e-09,5.537964883012164e-09,0.06142128076974842,0.06756340884672327,129.94716108613363
BMU,"Petroleum, Chemical and Non-Metallic Mineral Products",1.4883393299076378e-08,1.7292931317185495e-08,1.4883393299076378e-08,1.4883393299076378e-08,0.07222236558161545,0.18157803592736682,346.9605775960155
BMU,Metal Products,5.743058816900004e-09,6.654337943866918e-09,5.743058816900004e-09,5.743058816900004e-09,0.06369596693399969,0.07006556362739967,174.8123073310235
BMU,Electrical and Machinery,3.716293111689292e-09,4.305521999548914e-09,3.716293111689292e-09,3.716293111689292e-09,0.041217213806454656,0.045338935187100124,320.59325939653723
BMU,Transport Equipment,1.1152794312205999e-08,1.2971258615002737e-08,1.1152794312205999e-08,1.1152794312205999e-08,0.12369506222738415,0.13606456845012257,368.1461920036297
BMU,Other Manufacturing,5.704249656819919e-09,6.594022263485865e-09,5.704249656819919e-09,5.704249656819919e-09,0.06326553655604099,0.06959209021164509,99.47746436998771
BMU,Recycling,5.241511718949757e-09,6.0566912697027665e-09,5.241511718949757e-09,5.241511718949757e-09,0.05813333413057551,0.06394666754363307,7.513152103035581
BMU,"Electricity, Gas and Water",1.056422781418366e-08,1.2252383664703107e-08,1.056422781418366e-08,1.056422781418366e-08,0.0005927692142978209,0.1288840319571323,18.632396159180544
BMU,Construction,2.4926308135115194e-09,2.882048545958079e-09,2.4926308135115194e-09,2.4926308135115194e-09,0.027645638837771797,0.030410202721548978,4228.953373013952
BMU,Maintenance and Repair,7.294738231195965e-09,8.409211536264077e-09,7.294738231195965e-09,7.294738231195965e-09,0.0809055626940712,0.08899611896347832,1631.5982111825258
BMU,Wholesale Trade,6.036665448656478e-09,7.011674703619129e-09,6.036665448656478e-09,6.036665448656478e-09,0.06695234283127079,0.07364757711439787,9143.882317495147
BMU,Retail Trade,3.360157530112515e-09,3.886266629109284e-09,3.360157530112515e-09,3.360157530112515e-09,0.03726733257567531,0.040994065833242846,5249.737337937654
BMU,Hotels and Restraurants,1.9075296810434095e-09,2.218276344602919e-09,1.9075296810434095e-09,1.9075296810434095e-09,0.021156312578903463,0.02327194383679381,4808.639442371548
BMU,Transport,5.360590871096456e-07,6.243756588685583e-07,5.360590871096456e-07,5.360590871096456e-07,0.030400217796545517,6.539943830176626,4597.0601347580205
BMU,Post and Telecommunications,6.005939166878695e-09,6.970603926749733e-09,6.005939166878695e-09,6.005939166878695e-09,0.06661155923658371,0.07327271516024209,2642.407282200116
BMU,Finacial Intermediation and Business Activities,2.1711549395075484e-08,2.5202600700712554e-08,2.1711549395075484e-08,2.1711549395075484e-08,0.027046228109660918,0.26488183285074285,20001.280704112665
BMU,Public Administration,1.7707534468916564e-09,2.045015716151045e-09,1.7707534468916564e-09,1.7707534468916564e-09,0.019639334472698087,0.021603267919967896,17022.923416241825
BMU,"Education, Health and Other Services",1.1575124131482153e-08,1.3438660403366368e-08,1.1575124131482153e-08,1.1575124131482153e-08,0.03400692602000796,0.1412170103400028,35973.20648248482
BMU,Private Households,5.8192958473065095e-09,6.704062028315349e-09,5.8192958473065095e-09,5.8192958473065095e-09,0.06454150787702981,0.0709956586647328,6333.871233623348
BMU,Others,4.8291146785218285e-09,5.620252193141468e-09,4.8291146785218285e-09,4.8291146785218285e-09,0.053559459982973505,0.05891540598127086,1651.3452701950393
BMU,Re-export & Re-import,0.0,0.0,0.0,0.0,,0.0,0.0713204169288156
CYM,Agriculture,2.8315523316036817e-08,3.2645271081344104e-08,2.8315523316036817e-08,2.8315523316036817e-08,0.040957535323791976,0.3454505976335781,106.29504354907114
CYM,Fishing,4.464371086805951e-08,5.191536952096832e-08,4.464371086805951e-08,4.464371086805951e-08,0.06793705636446416,0.5446551853490657,23.60276005919851
CYM,Mining and Quarrying,4.4118082632017476e-08,5.129492191589228e-08,4.4118082632017476e-08,4.4118082632017476e-08,0.06610379285684966,0.5382424983488234,332.0466229371701
CYM,Food & Beverages,2.1249150965119318e-08,2.4470491040206207e-08,2.1249150965119318e-08,2.1249150965119318e-08,0.029925653793317627,0.2592405521938278,71.26195937802727
CYM,Textiles and Wearing Apparel,3.8666503905114144e-08,4.5008806906012646e-08,3.8666503905114144e-08,3.8666503905114144e-08,0.058536731780285685,0.4717330043078408,35.36268357252016
CYM,Wood and Paper,4.209671961960765e-08,4.876904049801072e-08,4.209671961960765e-08,4.209671961960765e-08,0.06285684494347617,0.513581782992173,110.38101969989017
CYM,"Petroleum, Chemical and Non-Metallic Mineral Products",6.523846848482604e-08,7.56798810597519e-08,6.523846848482604e-08,6.523846848482604e-08,0.08357028043450655,0.7959121106555219,237.72318402119302
CYM,Metal Products,1.0508123126200142e-07,1.2221562012158908e-07,1.0508123126200142e-07,1.0508123126200142e-07,0.1568081484255824,1.2819955235992935,299.8218840341663
CYM,Electrical and Machinery,9.39721487962431e-08,1.0924369634057668e-07,9.39721487962431e-08,9.39721487962431e-08,0.13198852896397179,1.1464642415486657,747.1672641856997
CYM,Transport Equipment,5.160208759848855e-07,6.020993571068694e-07,5.160208759848855e-07,5.160208759848855e-07,0.7355774980479017,6.295476795917869,2718.731211659947
CYM,Other Manufacturing,5.2897719425341725e-08,6.107014527993741e-08,5.2897719425341725e-08,5.2897719425341725e-08,0.07974804602762202,0.6453544433907108,61.16021196341181
